,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2024 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NULG,11d RSI NULG LT32 - L NULG,7.0 %,5.3 %,3494,2651,18.1 %,6.0 %,38.7 %,88.3 %,0.0 %,-1.9 %,3,4,0.2,0.3,100.0 %,100.0 %,,,1165,647,2.3 %,1.3 %,4,2.8,0,0,3,4,0,0,3,4,0,0,3,3,,,3,4,,,3.3,2.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1165,647,0,0,100.0 %,100.0 %
NULV,19d RSI NULV LT32 - L NULV,1.8 %,1.7 %,883,846,100.0 %,6.4 %,1.8 %,26.4 %,0.0 %,-2.8 %,1,3,0.1,0.2,100.0 %,66.7 %,,9.2,883,279,1.8 %,0.6 %,4,4.3,0,1,1,1,0,1,1,1,0,0,1,2,,2,1,2,,18.4,0,2.1,0,-48,0.0 %,-0.1 %,0,-48,0.0 %,-0.1 %,0,0,0.0 %,0.0 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,883,442,0,-48,100.0 %,100.0 %
NVDQ,12d RSI NVDQ LT43 - L NVDQ,-119.8 %,3.1 %,-59876,1559,74.9 %,5.2 %,-159.9 %,60.0 %,-193.3 %,-6.0 %,29,3,2.4,0.2,44.8 %,66.7 %,0.6,1.1,-2065,528,-4.1 %,1.1 %,5.3,2.3,5,1,4,2,5,1,5,2,3,1,5,1,0.8,2,13,2,0.5,2.2,-1.4,0.7,-115218,-1357,-115.2 %,-2.7 %,-115218,-1357,-115.2 %,-2.7 %,-115218,-1357,-115.2 %,-2.7 %,44.8 %,66.7 %,44.8 %,66.7 %,48.1 %,66.7 %,4574,1471,-7459,-1357,50.0 %,50.0 %
NYF,6d RSI NYF LT10 - L NYF,0.5 %,0.1 %,225,56,100.0 %,8.0 %,0.5 %,1.4 %,0.0 %,-0.9 %,1,4,0.1,0.3,100.0 %,50.0 %,,1.2,225,14,0.5 %,0.0 %,4,4,0,1,1,2,0,1,1,2,0,1,1,2,,1,1,2,,1.2,0,0.2,0,-197,0.0 %,-0.4 %,0,-197,0.0 %,-0.4 %,0,-197,0.0 %,-0.4 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,225,190,0,-162,100.0 %,50.0 %
OEF,19d RSI OEF LT39 - L OEF,5.2 %,1.0 %,2592,501,9.9 %,5.2 %,52.5 %,19.3 %,0.0 %,-2.3 %,2,3,0.2,0.2,100.0 %,66.7 %,,1.6,1296,166,2.6 %,0.3 %,3,3.3,0,1,2,2,0,1,2,2,0,0,2,2,,2,2,2,,3.2,10.6,1,0,-231,0.0 %,-0.5 %,0,-231,0.0 %,-0.5 %,0,0,0.0 %,0.0 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,1296,365,0,-231,100.0 %,100.0 %
OIH,21d RSI OIH LT38 - L OIH,5.7 %,15.6 %,2842,7875,11.2 %,8.8 %,50.8 %,179.0 %,-3.5 %,-4.3 %,7,6,0.6,0.5,85.7 %,100.0 %,0.4,,406,1227,0.8 %,2.5 %,3,2.7,1,0,4,6,1,0,4,6,1,0,3,4,6,,6,6,2.5,,1.1,6.5,-3675,0,-3.7 %,0.0 %,-3675,0,-3.7 %,0.0 %,-1504,0,-1.5 %,0.0 %,85.7 %,100.0 %,85.7 %,100.0 %,85.7 %,100.0 %,780,1227,-1837,0,80.0 %,100.0 %
OILK,20d RSI OILK LT40 - L OILK,5.2 %,27.4 %,2598,13796,28.4 %,9.2 %,18.3 %,299.9 %,-1.7 %,-2.9 %,5,8,0.4,0.7,60.0 %,100.0 %,2,,520,1538,1.0 %,3.1 %,3.2,1.9,1,0,3,8,1,0,3,8,1,0,2,5,1.5,,3,8,3,,1.1,7.9,-1790,0,-1.8 %,0.0 %,-1790,0,-1.8 %,0.0 %,-1790,0,-1.8 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,1292,1538,-639,0,50.0 %,100.0 %
ONEQ,3d RSI ONEQ LT13 - L ONEQ,12.9 %,9.9 %,6454,4974,11.3 %,9.2 %,114.2 %,108.1 %,0.0 %,-2.4 %,7,7,0.6,0.6,100.0 %,85.7 %,,4.9,922,679,1.8 %,1.4 %,2.7,2.3,0,1,7,4,0,1,7,4,0,1,6,3,,6,7,6,,29.6,5.9,4,0,-166,0.0 %,-0.3 %,0,-166,0.0 %,-0.3 %,0,-166,0.0 %,-0.3 %,100.0 %,85.7 %,100.0 %,85.7 %,100.0 %,85.7 %,922,820,0,-166,100.0 %,80.0 %
OUNZ,3d RSI OUNZ LT13 - L OUNZ,7.7 %,1.0 %,3870,489,8.4 %,15.6 %,92.1 %,6.3 %,0.0 %,-4.4 %,7,8,0.6,0.7,100.0 %,62.5 %,,0.8,553,65,1.1 %,0.1 %,2,3.9,0,2,7,2,0,2,7,2,0,2,6,3,,1.7,7,5,,1.3,8.7,0.3,0,-1698,0.0 %,-3.4 %,0,-1698,0.0 %,-3.4 %,0,-1698,0.0 %,-3.4 %,100.0 %,62.5 %,100.0 %,62.5 %,100.0 %,62.5 %,553,477,0,-622,100.0 %,71.4 %
PALL,10d RSI PALL LT30 - L PALL,8.4 %,18.4 %,4215,9299,7.2 %,17.6 %,116.6 %,105.7 %,-0.1 %,-9.8 %,6,11,0.5,0.9,83.3 %,81.8 %,12.8,1.1,703,791,1.4 %,1.6 %,2,3,1,1,3,6,1,1,3,6,1,1,3,3,5,4.5,5,9,64.2,5.1,3.1,2.1,-133,-1732,-0.1 %,-3.5 %,-133,-1732,-0.1 %,-3.5 %,-133,-1732,-0.1 %,-3.5 %,83.3 %,81.8 %,83.3 %,81.8 %,83.3 %,81.8 %,856,1205,-67,-1072,80.0 %,71.4 %
PAVE,16d RSI PAVE LT35 - L PAVE,1.2 %,8.3 %,607,4192,100.0 %,8.0 %,1.2 %,104.8 %,0.0 %,-2.0 %,1,5,0.1,0.4,100.0 %,80.0 %,,3,607,811,1.2 %,1.6 %,4,3,0,1,1,4,0,1,1,3,0,0,1,3,,4,1,4,,11.9,0,2.4,0,-372,0.0 %,-0.7 %,0,-372,0.0 %,-0.7 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,607,1106,0,-372,100.0 %,100.0 %
PBUS,19d RSI PBUS LT38 - L PBUS,5.9 %,1.4 %,2926,709,9.9 %,6.0 %,59.2 %,23.6 %,0.0 %,-1.9 %,3,4,0.2,0.3,100.0 %,75.0 %,,1.3,975,175,2.0 %,0.3 %,1.7,2.8,0,1,3,3,0,1,2,3,0,0,2,2,,3,3,3,,3.8,4.2,1.4,0,-248,0.0 %,-0.5 %,0,-248,0.0 %,-0.5 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,975,316,0,-248,100.0 %,100.0 %
PCY,4d RSI PCY LT14 - L PCY,1.0 %,5.6 %,521,2811,7.9 %,10.0 %,13.2 %,56.2 %,-0.2 %,-4.3 %,5,5,0.4,0.4,60.0 %,80.0 %,1.9,1.4,104,549,0.2 %,1.1 %,3,4,1,1,2,3,1,1,2,3,1,0,3,4,1.5,4,3,4,2.9,5.7,1.2,2,-344,-585,-0.3 %,-1.2 %,-344,-585,-0.3 %,-1.2 %,-344,0,-0.3 %,0.0 %,60.0 %,80.0 %,60.0 %,80.0 %,60.0 %,80.0 %,266,833,-138,-585,75.0 %,100.0 %
PDBC,12d RSI PDBC LT31 - L PDBC,2.2 %,7.6 %,1091,3837,40.0 %,6.8 %,5.5 %,112.8 %,-0.1 %,-1.4 %,3,5,0.2,0.4,33.3 %,100.0 %,9.8,,364,740,0.7 %,1.5 %,4.3,2.4,2,0,1,5,2,0,1,5,2,0,1,4,0.5,,1,5,4.9,,0.9,4.5,-559,0,-0.6 %,0.0 %,-559,0,-0.6 %,0.0 %,-559,0,-0.6 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,1370,740,-140,0,33.3 %,100.0 %
PFF,6d RSI PFF LT15 - L PFF,-1.0 %,6.2 %,-523,3149,5.0 %,7.2 %,-21.0 %,87.5 %,0.0 %,-1.4 %,2,5,0.2,0.4,50.0 %,80.0 %,0.1,,-262,612,-0.5 %,1.2 %,3.5,2.6,1,1,1,3,1,1,1,3,1,0,1,4,1,4,1,4,0.1,,-1.3,3.2,-1114,0,-1.1 %,0.0 %,-1114,0,-1.1 %,0.0 %,-1114,0,-1.1 %,0.0 %,50.0 %,80.0 %,50.0 %,80.0 %,50.0 %,80.0 %,34,765,-557,0,50.0 %,100.0 %
PFFD,7d RSI PFFD LT18 - L PFFD,1.7 %,8.8 %,834,4458,4.4 %,8.0 %,37.5 %,111.5 %,0.0 %,-2.4 %,2,5,0.2,0.4,100.0 %,80.0 %,,16.9,417,860,0.8 %,1.7 %,3,3,0,1,2,3,0,1,2,3,0,0,2,4,,4,2,4,,67.6,4.2,2.6,0,-65,0.0 %,-0.1 %,0,-65,0.0 %,-0.1 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,417,1091,0,-65,100.0 %,100.0 %
PFXF,4d RSI PFXF LT13 - L PFXF,-0.4 %,4.6 %,-192,2299,4.4 %,8.8 %,-8.7 %,52.2 %,0.0 %,-2.1 %,2,6,0.2,0.5,50.0 %,66.7 %,0.7,10.7,-96,374,-0.2 %,0.8 %,3,2.7,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,4,0.7,21.4,-0.3,2.6,-1136,-74,-1.1 %,-0.1 %,-1136,-74,-1.1 %,-0.1 %,-1136,-36,-1.1 %,-0.1 %,50.0 %,66.7 %,50.0 %,66.7 %,50.0 %,66.7 %,376,589,-568,-55,50.0 %,80.0 %
PGF,19d RSI PGF LT31 - L PGF,2.1 %,7.2 %,1039,3641,4.3 %,8.0 %,48.3 %,91.0 %,0.0 %,-2.9 %,2,4,0.2,0.3,100.0 %,75.0 %,,5.8,519,891,1.0 %,1.8 %,3,4,0,1,2,3,0,1,2,3,0,1,2,2,,3,2,3,,17.3,6.9,1.7,0,-219,0.0 %,-0.4 %,0,-219,0.0 %,-0.4 %,0,-133,0.0 %,-0.3 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,519,1261,0,-219,100.0 %,66.7 %
PGX,7d RSI PGX LT16 - L PGX,1.0 %,7.8 %,479,3933,2.8 %,6.4 %,34.5 %,122.9 %,0.0 %,-1.7 %,2,4,0.2,0.3,100.0 %,75.0 %,,,240,951,0.5 %,1.9 %,1.5,3,0,1,2,2,0,1,2,2,0,0,2,3,,3,2,3,,,8.3,3.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,240,1268,0,0,100.0 %,100.0 %
PICB,15d RSI PICB LT34 - L PICB,2.5 %,4.7 %,1232,2371,9.4 %,6.8 %,26.1 %,69.7 %,0.0 %,-1.8 %,5,5,0.4,0.4,80.0 %,80.0 %,12.9,3.4,246,463,0.5 %,0.9 %,2.4,2.4,1,1,4,3,1,1,4,3,1,0,2,4,4,4,4,4,51.6,13.7,3.3,3,-49,-182,-0.0 %,-0.4 %,-49,-182,-0.0 %,-0.4 %,-49,0,-0.0 %,0.0 %,80.0 %,80.0 %,80.0 %,80.0 %,80.0 %,80.0 %,314,624,-24,-182,66.7 %,100.0 %
PICK,17d RSI PICK LT36 - L PICK,-1.4 %,9.9 %,-706,5013,19.5 %,7.2 %,-7.3 %,139.2 %,-2.9 %,-1.9 %,4,6,0.3,0.5,50.0 %,100.0 %,0.6,,-176,798,-0.4 %,1.6 %,4.2,2,1,0,1,6,1,0,1,6,1,0,1,6,1,,2,6,0.6,,-0.4,5.6,-2912,0,-2.9 %,0.0 %,-2912,0,-2.9 %,0.0 %,-2912,0,-2.9 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,643,798,-996,0,50.0 %,100.0 %
PPA,5d RSI PPA LT18 - L PPA,2.3 %,6.8 %,1129,3432,100.0 %,6.8 %,2.3 %,100.9 %,0.0 %,-1.1 %,1,6,0.1,0.5,100.0 %,100.0 %,,,1129,553,2.3 %,1.1 %,3,1.8,0,0,1,6,0,0,1,6,0,0,1,5,,,1,6,,,0,5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1129,553,0,0,100.0 %,100.0 %
PPH,10d RSI PPH LT23 - L PPH,2.2 %,3.7 %,1098,1843,12.0 %,5.2 %,18.3 %,70.9 %,0.0 %,-1.5 %,4,3,0.3,0.2,100.0 %,66.7 %,,8.2,275,605,0.5 %,1.2 %,3.8,3.3,0,1,4,1,0,1,4,1,0,1,3,1,,2,4,2,,16.4,3.1,1.9,0,-118,0.0 %,-0.2 %,0,-118,0.0 %,-0.2 %,0,-118,0.0 %,-0.2 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,275,967,0,-118,100.0 %,66.7 %
PPLT,4d RSI PPLT LT10 - L PPLT,1.2 %,3.5 %,609,1783,9.3 %,5.2 %,13.1 %,68.6 %,0.0 %,-3.7 %,2,3,0.2,0.2,100.0 %,66.7 %,,1.4,305,595,0.6 %,1.2 %,2,3.3,0,1,2,1,0,1,2,1,0,0,2,2,,2,2,2,,2.8,1.7,0.9,0,-984,0.0 %,-2.0 %,0,-984,0.0 %,-2.0 %,0,0,0.0 %,0.0 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,305,1385,0,-984,100.0 %,100.0 %
PRF,11d RSI PRF LT29 - L PRF,3.7 %,6.1 %,1838,3096,5.0 %,8.0 %,73.5 %,77.4 %,0.0 %,-1.8 %,2,6,0.2,0.5,100.0 %,100.0 %,,,919,500,1.8 %,1.0 %,3.5,2.3,0,0,2,6,0,0,2,5,0,0,2,4,,,2,6,,,7.8,4.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,919,500,0,0,100.0 %,100.0 %
PSC,12d RSI PSC LT31 - L PSC,2.6 %,9.3 %,1285,4708,4.5 %,10.0 %,57.5 %,94.2 %,0.0 %,-1.8 %,2,8,0.2,0.7,100.0 %,100.0 %,,,643,562,1.3 %,1.1 %,3,2.1,0,0,2,8,0,0,2,6,0,0,2,4,,,2,8,,,35.9,5.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,643,562,0,0,100.0 %,100.0 %
PSI,9d RSI PSI LT30 - L PSI,15.5 %,2.5 %,7729,1255,18.8 %,9.6 %,82.4 %,26.1 %,0.0 %,-7.1 %,4,5,0.3,0.4,100.0 %,60.0 %,,1.1,1932,261,3.9 %,0.5 %,2.8,3.8,0,2,4,3,0,2,4,3,0,2,3,3,,1.5,4,3,,1.7,10.5,0.5,0,-1850,0.0 %,-3.7 %,0,-1850,0.0 %,-3.7 %,0,-1850,0.0 %,-3.7 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,1932,1051,0,-925,100.0 %,60.0 %
PSK,7d RSI PSK LT17 - L PSK,1.3 %,8.0 %,636,4013,100.0 %,6.8 %,1.3 %,118.0 %,0.0 %,-2.6 %,1,4,0.1,0.3,100.0 %,75.0 %,,69.5,636,973,1.3 %,1.9 %,5,3.2,0,1,1,2,0,1,1,2,0,0,1,3,,3,1,3,,208.4,0,2.4,0,-19,0.0 %,-0.0 %,0,-19,0.0 %,-0.0 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,636,1304,0,-19,100.0 %,100.0 %
PSLV,7d RSI PSLV LT22 - L PSLV,1.7 %,14.3 %,843,7196,6.1 %,10.4 %,27.8 %,138.4 %,0.0 %,-2.6 %,3,8,0.2,0.7,66.7 %,100.0 %,1.1,,281,844,0.6 %,1.7 %,3.7,2.2,1,0,2,8,1,0,2,8,1,0,2,6,2,,2,8,2.2,,0.7,4.8,-1429,0,-1.4 %,0.0 %,-1429,0,-1.4 %,0.0 %,-1429,0,-1.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,778,844,-714,0,66.7 %,100.0 %
PSQ,4d RSI PSQ LT10 - L PSQ,1.9 %,7.3 %,946,3674,12.3 %,5.6 %,15.4 %,131.2 %,-1.3 %,-0.8 %,4,4,0.3,0.3,75.0 %,100.0 %,0.8,,237,888,0.5 %,1.8 %,2.5,2.5,1,0,2,4,1,0,2,4,1,0,2,4,3,,3,4,2.4,,0.7,6.4,-1334,0,-1.3 %,0.0 %,-1334,0,-1.3 %,0.0 %,-1334,0,-1.3 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,538,888,-667,0,75.0 %,100.0 %
PTLC,14d RSI PTLC LT32 - L PTLC,5.0 %,6.3 %,2485,3198,9.9 %,6.0 %,50.3 %,106.6 %,0.0 %,-1.4 %,2,5,0.2,0.4,100.0 %,100.0 %,,,1243,619,2.5 %,1.2 %,3,2,0,0,2,5,0,0,2,5,0,0,2,4,,,2,5,,,7,6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1243,619,0,0,100.0 %,100.0 %
PWZ,20d RSI PWZ LT54 - L PWZ,5.3 %,1.0 %,2667,500,62.4 %,61.2 %,8.5 %,1.6 %,-1.3 %,-7.9 %,28,33,2.3,2.8,82.1 %,66.7 %,0.6,0.5,95,18,0.2 %,0.0 %,4.1,3.6,1,3,8,9,1,6,7,5,1,3,5,3,4.6,2,23,22,2.6,1.1,2,0.2,-1380,-958,-1.4 %,-1.9 %,-1380,-3624,-1.4 %,-7.2 %,-912,-3624,-0.9 %,-7.2 %,82.1 %,66.7 %,82.1 %,66.7 %,82.6 %,60.9 %,188,301,-331,-549,72.7 %,50.0 %
PXF,3d RSI PXF LT12 - L PXF,5.3 %,3.7 %,2658,1868,9.4 %,8.4 %,56.6 %,44.5 %,-1.5 %,-1.8 %,5,7,0.4,0.6,80.0 %,85.7 %,1.1,1,532,262,1.1 %,0.5 %,3.6,2,1,1,4,3,1,1,4,3,1,1,4,2,4,6,4,6,4.2,5.9,1.2,2.3,-1639,-372,-1.6 %,-0.7 %,-1639,-372,-1.6 %,-0.7 %,-1639,-263,-1.6 %,-0.5 %,80.0 %,85.7 %,80.0 %,85.7 %,80.0 %,85.7 %,869,367,-819,-372,80.0 %,80.0 %
PXH,19d RSI PXH LT40 - L PXH,2.5 %,5.9 %,1271,2952,100.0 %,9.2 %,2.5 %,64.2 %,0.0 %,-1.4 %,2,7,0.2,0.6,100.0 %,85.7 %,,2.4,635,410,1.3 %,0.8 %,1,2.3,0,1,2,3,0,1,1,3,0,1,1,2,,6,2,6,,14.2,2,2.7,0,-217,0.0 %,-0.4 %,0,-217,0.0 %,-0.4 %,0,-217,0.0 %,-0.4 %,100.0 %,85.7 %,100.0 %,85.7 %,100.0 %,83.3 %,635,514,0,-217,100.0 %,80.0 %
PZA,6d RSI PZA LT11 - L PZA,0.5 %,0.1 %,246,66,100.0 %,6.8 %,0.5 %,1.9 %,0.0 %,-1.5 %,1,3,0.1,0.2,100.0 %,66.7 %,,0.6,246,22,0.5 %,0.0 %,1,4.7,0,1,1,2,0,1,1,2,0,1,1,2,,2,1,2,,1.3,0,0.2,0,-245,0.0 %,-0.5 %,0,-245,0.0 %,-0.5 %,0,-245,0.0 %,-0.5 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,246,156,0,-245,100.0 %,66.7 %
QAI,7d RSI QAI LT25 - L QAI,0.5 %,2.0 %,238,1015,100.0 %,5.2 %,0.5 %,39.0 %,0.0 %,-0.2 %,1,4,0.1,0.3,100.0 %,100.0 %,,,238,250,0.5 %,0.5 %,1,2.2,0,0,1,4,0,0,1,4,0,0,1,2,,,1,4,,,0,5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,238,250,0,0,100.0 %,100.0 %
QID,6d RSI QID LT15 - L QID,2.8 %,10.4 %,1401,5263,9.8 %,6.8 %,28.5 %,154.8 %,-2.7 %,-2.7 %,3,4,0.2,0.3,66.7 %,100.0 %,1,,467,1261,0.9 %,2.5 %,2.7,3.2,1,0,1,4,1,0,1,4,1,0,1,4,2,,2,4,2,,0.6,3.7,-2743,0,-2.7 %,0.0 %,-2743,0,-2.7 %,0.0 %,-2743,0,-2.7 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1386,1261,-1371,0,66.7 %,100.0 %
QLD,5d RSI QLD LT19 - L QLD,14.8 %,13.6 %,7387,6839,10.7 %,5.6 %,138.3 %,244.2 %,0.0 %,-4.6 %,3,4,0.2,0.3,100.0 %,75.0 %,,128.4,2462,1630,4.9 %,3.3 %,2.7,2.5,0,1,3,2,0,1,3,2,0,1,3,2,,3,3,3,,385.1,20,2.8,0,-17,0.0 %,-0.0 %,0,-17,0.0 %,-0.0 %,0,-17,0.0 %,-0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,2462,2178,0,-17,100.0 %,75.0 %
QLTA,3d RSI QLTA LT10 - L QLTA,1.2 %,2.7 %,601,1354,6.4 %,8.4 %,18.9 %,32.2 %,-1.0 %,-1.1 %,4,5,0.3,0.4,75.0 %,80.0 %,0.7,7.1,150,266,0.3 %,0.5 %,3,3.2,1,1,3,4,1,1,3,4,1,1,3,4,3,4,3,4,2.2,28.5,0.7,2.4,-979,-48,-1.0 %,-0.1 %,-979,-48,-1.0 %,-0.1 %,-979,-48,-1.0 %,-0.1 %,75.0 %,80.0 %,75.0 %,80.0 %,75.0 %,80.0 %,364,345,-490,-48,75.0 %,80.0 %
QQQ,7d RSI QQQ LT29 - L QQQ,8.6 %,7.8 %,4322,3934,20.0 %,6.8 %,43.2 %,115.7 %,0.0 %,-2.3 %,5,5,0.4,0.4,80.0 %,100.0 %,12.1,,864,760,1.7 %,1.5 %,3.2,2.4,1,0,4,5,1,0,4,5,1,0,3,4,4,,4,5,48.3,,3.3,3.2,-183,0,-0.2 %,0.0 %,-183,0,-0.2 %,0.0 %,-183,0,-0.2 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,1103,760,-91,0,75.0 %,100.0 %
QQQE,5d RSI QQQE LT17 - L QQQE,3.9 %,4.7 %,1956,2351,4.5 %,5.6 %,87.1 %,84.0 %,0.0 %,-1.6 %,2,4,0.2,0.3,100.0 %,100.0 %,,,978,574,2.0 %,1.1 %,3,2.5,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,7.5,5.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,978,574,0,0,100.0 %,100.0 %
QQXT,7d RSI QQXT LT22 - L QQXT,1.0 %,1.9 %,511,942,5.5 %,5.2 %,18.5 %,36.2 %,0.0 %,-1.2 %,2,4,0.2,0.3,100.0 %,75.0 %,,2.1,256,233,0.5 %,0.5 %,4,2.2,0,1,2,2,0,1,2,2,0,1,2,1,,3,2,3,,6.4,1.6,1.6,0,-171,0.0 %,-0.3 %,0,-171,0.0 %,-0.3 %,0,-171,0.0 %,-0.3 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,256,368,0,-171,100.0 %,66.7 %
QTEC,18d RSI QTEC LT40 - L QTEC,1.7 %,8.9 %,844,4506,19.0 %,6.0 %,8.9 %,150.2 %,-1.8 %,-1.6 %,4,4,0.3,0.3,75.0 %,100.0 %,0.6,,211,1083,0.4 %,2.2 %,4,2.8,1,0,2,4,1,0,2,4,1,0,2,4,3,,3,4,1.9,,0.6,7.9,-1883,0,-1.9 %,0.0 %,-1883,0,-1.9 %,0.0 %,-1883,0,-1.9 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,595,1083,-941,0,75.0 %,100.0 %
QUAL,7d RSI QUAL LT29 - L QUAL,11.3 %,8.6 %,5663,4327,15.9 %,8.0 %,71.1 %,108.2 %,0.0 %,-1.9 %,6,6,0.5,0.5,83.3 %,100.0 %,7.4,,944,693,1.9 %,1.4 %,3.8,2.3,1,0,5,6,1,0,5,6,1,0,5,5,5,,5,6,36.8,,4.2,4.2,-316,0,-0.3 %,0.0 %,-316,0,-0.3 %,0.0 %,-316,0,-0.3 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,1164,693,-158,0,83.3 %,100.0 %
QYLD,16d RSI QYLD LT36 - L QYLD,4.1 %,3.7 %,2032,1869,17.3 %,6.4 %,23.5 %,58.4 %,0.0 %,-2.6 %,3,4,0.2,0.3,100.0 %,75.0 %,,1.5,677,461,1.4 %,0.9 %,3.7,3,0,1,3,2,0,1,3,2,0,1,3,1,,3,3,3,,4.5,3.3,1.5,0,-521,0.0 %,-1.0 %,0,-521,0.0 %,-1.0 %,0,-521,0.0 %,-1.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,677,789,0,-521,100.0 %,66.7 %
RDVY,16d RSI RDVY LT33 - L RDVY,2.0 %,5.0 %,993,2542,100.0 %,5.2 %,2.0 %,97.8 %,0.0 %,-3.7 %,1,5,0.1,0.4,100.0 %,80.0 %,,1.7,993,498,2.0 %,1.0 %,4,1.6,0,1,1,4,0,0,1,4,0,0,1,2,,4,1,4,,6.9,0,1.9,0,-421,0.0 %,-0.8 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,100.0 %,993,728,0,-421,100.0 %,100.0 %
REET,8d RSI REET LT21 - L REET,1.7 %,5.9 %,858,2965,100.0 %,6.0 %,1.7 %,98.8 %,0.0 %,-1.4 %,1,4,0.1,0.3,100.0 %,100.0 %,,,858,721,1.7 %,1.4 %,4,2.8,0,0,1,4,0,0,1,4,0,0,1,4,,,1,4,,,0,4.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,858,721,0,0,100.0 %,100.0 %
REM,5d RSI REM LT12 - L REM,1.8 %,12.7 %,884,6387,100.0 %,7.2 %,1.8 %,177.4 %,0.0 %,-4.5 %,1,5,0.1,0.4,100.0 %,100.0 %,,,884,1211,1.8 %,2.4 %,4,2.6,0,0,1,5,0,0,1,5,0,0,1,3,,,1,5,,,0,4.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,884,1211,0,0,100.0 %,100.0 %
