,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2023 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSP,20d RSI RSP LT35 - L RSP,-1.3 %,10.6 %,-654,5297,13.8 %,6.4 %,-9.5 %,166.2 %,-2.5 %,-2.5 %,4,5,0.3,0.4,25.0 %,100.0 %,1.4,,-164,1016,-0.3 %,2.0 %,4.8,2.2,3,0,1,5,3,0,1,5,2,0,1,5,0.3,,1,5,0.5,,-0.7,4.8,-2495,0,-2.5 %,0.0 %,-2495,0,-2.5 %,0.0 %,-2495,0,-2.5 %,0.0 %,25.0 %,100.0 %,25.0 %,100.0 %,25.0 %,100.0 %,594,1016,-416,0,33.3 %,100.0 %
RSPG,20d RSI RSPG LT37 - L RSPG,2.2 %,14.6 %,1082,7312,100.0 %,5.2 %,2.2 %,282.4 %,0.0 %,-9.2 %,1,4,0.1,0.3,100.0 %,100.0 %,,,1082,1740,2.2 %,3.5 %,3,2.2,0,0,1,4,0,0,1,4,0,0,1,3,,,1,4,,,0,3.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1082,1740,0,0,100.0 %,100.0 %
RSPN,19d RSI RSPN LT35 - L RSPN,-0.2 %,7.0 %,-77,3505,60.7 %,5.2 %,-0.3 %,135.3 %,-0.6 %,-2.0 %,3,4,0.2,0.3,66.7 %,100.0 %,0.4,,-26,851,-0.1 %,1.7 %,4.7,2.2,1,0,2,4,1,0,2,4,1,0,1,4,2,,2,4,0.8,,-0.2,7.3,-640,0,-0.6 %,0.0 %,-640,0,-0.6 %,0.0 %,-208,0,-0.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,121,851,-320,0,50.0 %,100.0 %
RSPS,5d RSI RSPS LT14 - L RSPS,-5.0 %,8.5 %,-2523,4249,28.0 %,8.0 %,-18.0 %,106.7 %,-4.7 %,-3.3 %,3,5,0.2,0.4,0.0 %,100.0 %,0,,-841,819,-1.7 %,1.6 %,8,3,3,0,0,5,3,0,0,5,3,0,0,5,0,,0,5,0,,-2.3,21.4,-5046,0,-5.0 %,0.0 %,-5046,0,-5.0 %,0.0 %,-5046,0,-5.0 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,819,-841,0,0.0 %,100.0 %
RSPT,20d RSI RSPT LT35 - L RSPT,0.7 %,4.5 %,363,2258,100.0 %,6.0 %,0.7 %,75.6 %,0.0 %,-5.7 %,1,4,0.1,0.3,100.0 %,75.0 %,,2.6,363,556,0.7 %,1.1 %,4,2.8,0,1,1,3,0,1,1,3,0,1,1,2,,3,1,3,,7.9,0,1.9,0,-321,0.0 %,-0.6 %,0,-321,0.0 %,-0.6 %,0,-321,0.0 %,-0.6 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,363,849,0,-321,100.0 %,66.7 %
RWM,5d RSI RWM LT18 - L RWM,2.2 %,4.2 %,1094,2096,7.3 %,5.2 %,29.8 %,81.0 %,-1.6 %,-2.7 %,4,3,0.3,0.2,75.0 %,66.7 %,0.8,10.9,273,691,0.5 %,1.4 %,3.2,3.3,1,1,3,2,1,1,3,2,1,0,2,2,3,2,3,2,2.3,21.8,0.8,1.8,-1711,-100,-1.7 %,-0.2 %,-1711,-100,-1.7 %,-0.2 %,-1134,0,-1.1 %,0.0 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,650,1086,-856,-100,66.7 %,100.0 %
RWR,20d RSI RWR LT30 - L RWR,-0.6 %,5.7 %,-275,2842,100.0 %,6.8 %,-0.6 %,83.9 %,0.0 %,-5.5 %,1,4,0.1,0.3,0.0 %,75.0 %,0,1.3,-275,703,-0.6 %,1.4 %,6,3.2,1,1,0,2,1,1,0,2,1,0,0,3,0,3,0,3,0,3.8,0,1.4,-550,-1020,-0.6 %,-2.0 %,-550,-1020,-0.6 %,-2.0 %,-550,0,-0.6 %,0.0 %,0.0 %,75.0 %,0.0 %,75.0 %,0.0 %,75.0 %,0,1278,-275,-1020,0.0 %,100.0 %
SCHA,19d RSI SCHA LT32 - L SCHA,4.5 %,10.2 %,2245,5146,38.5 %,5.2 %,11.7 %,198.7 %,0.0 %,-6.5 %,3,3,0.2,0.2,100.0 %,100.0 %,,,748,1656,1.5 %,3.3 %,2.3,3.3,0,0,3,3,0,0,3,3,0,0,2,3,,,3,3,,,8.7,5.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,748,1656,0,0,100.0 %,100.0 %
SCHB,21d RSI SCHB LT36 - L SCHB,3.2 %,16.2 %,1613,8149,40.0 %,10.4 %,8.1 %,157.3 %,0.0 %,-4.0 %,3,7,0.2,0.6,100.0 %,100.0 %,,,538,1089,1.1 %,2.2 %,2.3,2.7,0,0,3,7,0,0,3,7,0,0,2,6,,,3,7,,,3.2,5.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,538,1089,0,0,100.0 %,100.0 %
SCHC,21d RSI SCHC LT35 - L SCHC,-1.5 %,16.6 %,-754,8352,60.0 %,14.7 %,-2.5 %,113.3 %,-2.0 %,-3.7 %,3,11,0.2,0.9,33.3 %,90.9 %,0.5,2.5,-251,708,-0.5 %,1.4 %,4,2.4,2,1,1,9,2,1,1,8,1,1,1,6,0.5,10,1,10,0.3,25.4,-1.1,3.8,-2058,-319,-2.1 %,-0.6 %,-2058,-197,-2.1 %,-0.4 %,-2058,-197,-2.1 %,-0.4 %,33.3 %,90.9 %,33.3 %,90.9 %,33.3 %,88.9 %,275,811,-514,-319,50.0 %,85.7 %
SCHD,13d RSI SCHD LT30 - L SCHD,2.5 %,10.4 %,1249,5203,11.8 %,5.6 %,21.1 %,186.6 %,-0.7 %,-2.1 %,5,5,0.4,0.4,60.0 %,100.0 %,1.4,,250,998,0.5 %,2.0 %,3,1.8,1,0,2,5,1,0,2,5,0,0,3,5,1.5,,3,5,2.1,,0.7,4.7,-1626,0,-1.6 %,0.0 %,-1626,0,-1.6 %,0.0 %,0,0,0.0 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,812,998,-594,0,100.0 %,100.0 %
SCHF,16d RSI SCHF LT32 - L SCHF,1.4 %,15.7 %,701,7892,17.0 %,10.8 %,8.3 %,146.7 %,-0.3 %,-2.8 %,3,8,0.2,0.7,66.7 %,100.0 %,3.2,,234,925,0.5 %,1.9 %,2,2.4,1,0,1,8,1,0,1,8,0,0,2,7,2,,2,8,6.4,,1.2,4.3,-261,0,-0.3 %,0.0 %,-261,0,-0.3 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,416,925,-130,0,100.0 %,100.0 %
SCHK,19d RSI SCHK LT35 - L SCHK,3.2 %,16.7 %,1601,8380,40.0 %,10.0 %,8.0 %,168.3 %,0.0 %,-4.0 %,3,7,0.2,0.6,100.0 %,100.0 %,,,534,1118,1.1 %,2.2 %,2.3,2.6,0,0,3,7,0,0,3,7,0,0,2,6,,,3,7,,,3.2,5.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,534,1118,0,0,100.0 %,100.0 %
SCHM,20d RSI SCHM LT34 - L SCHM,6.3 %,10.2 %,3163,5112,7.2 %,6.8 %,88.0 %,151.0 %,0.0 %,-4.9 %,4,4,0.3,0.3,100.0 %,100.0 %,,,791,1230,1.6 %,2.5 %,2,3.2,0,0,4,4,0,0,4,4,0,0,3,4,,,4,4,,,28.2,4.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,791,1230,0,0,100.0 %,100.0 %
SCHP,4d RSI SCHP LT11 - L SCHP,0.1 %,1.6 %,42,825,16.4 %,7.6 %,0.5 %,21.8 %,0.0 %,-2.3 %,2,5,0.2,0.4,100.0 %,60.0 %,,3,21,164,0.0 %,0.3 %,4,2.8,0,1,2,3,0,1,2,3,0,1,2,2,,1.5,2,3,,4.5,139.7,1.2,0,-234,0.0 %,-0.5 %,0,-234,0.0 %,-0.5 %,0,0,0.0 %,0.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,21,351,0,-117,100.0 %,66.7 %
SCHV,11d RSI SCHV LT27 - L SCHV,1.7 %,7.1 %,833,3551,9.5 %,5.2 %,17.5 %,137.1 %,-0.5 %,-2.4 %,4,4,0.3,0.3,50.0 %,100.0 %,3.8,,208,864,0.4 %,1.7 %,3,2.2,1,0,1,4,1,0,1,4,1,0,2,4,1,,2,4,3.8,,0.9,3.6,-497,0,-0.5 %,0.0 %,-497,0,-0.5 %,0.0 %,-101,0,-0.1 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,566,864,-150,0,66.7 %,100.0 %
SCHX,19d RSI SCHX LT35 - L SCHX,2.7 %,14.1 %,1344,7074,35.0 %,9.6 %,7.7 %,148.0 %,0.0 %,-4.1 %,2,7,0.2,0.6,100.0 %,100.0 %,,,672,954,1.3 %,1.9 %,2.5,2.4,0,0,2,7,0,0,2,7,0,0,1,6,,,2,7,,,2.9,4.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,672,954,0,0,100.0 %,100.0 %
SCZ,18d RSI SCZ LT29 - L SCZ,3.6 %,11.9 %,1816,6001,33.3 %,5.6 %,10.9 %,215.2 %,0.0 %,-1.5 %,2,4,0.2,0.3,100.0 %,100.0 %,,,908,1435,1.8 %,2.9 %,2.5,2.5,0,0,2,4,0,0,2,4,0,0,1,4,,,2,4,,,2.8,4.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,908,1435,0,0,100.0 %,100.0 %
SDIV,10d RSI SDIV LT20 - L SDIV,2.8 %,3.5 %,1379,1777,71.4 %,5.6 %,3.9 %,63.7 %,0.0 %,-4.2 %,2,3,0.2,0.2,100.0 %,100.0 %,,,689,585,1.4 %,1.2 %,1.5,3.7,0,0,2,3,0,0,2,3,0,0,1,3,,,2,3,,,8.4,2.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,689,585,0,0,100.0 %,100.0 %
SDS,4d RSI SDS LT18 - L SDS,3.2 %,16.8 %,1599,8455,24.1 %,7.6 %,13.3 %,223.4 %,-2.6 %,-2.2 %,10,6,0.8,0.5,60.0 %,100.0 %,1,,160,1319,0.3 %,2.6 %,4.4,2.2,1,0,3,6,1,0,3,6,2,0,3,4,1.5,,6,6,1.4,,0.5,4.6,-2330,0,-2.3 %,0.0 %,-2330,0,-2.3 %,0.0 %,-1778,0,-1.8 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,879,1319,-919,0,57.1 %,100.0 %
SDVY,20d RSI SDVY LT37 - L SDVY,5.0 %,13.0 %,2502,6509,7.7 %,6.4 %,64.7 %,204.2 %,0.0 %,-2.5 %,4,5,0.3,0.4,75.0 %,100.0 %,1.2,,626,1237,1.3 %,2.5 %,2.2,2.2,1,0,3,5,1,0,3,4,0,0,2,4,3,,3,5,3.7,,1.1,5.3,-1855,0,-1.9 %,0.0 %,-1855,0,-1.9 %,0.0 %,0,0,0.0 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1143,1237,-927,0,100.0 %,100.0 %
SDY,7d RSI SDY LT19 - L SDY,0.6 %,2.8 %,324,1410,13.2 %,6.4 %,4.9 %,44.2 %,-1.1 %,-3.3 %,3,3,0.2,0.2,66.7 %,100.0 %,0.8,,108,465,0.2 %,0.9 %,5.7,4.3,1,0,2,3,1,0,2,3,1,0,2,3,2,,2,3,1.6,,0.4,2.9,-1129,0,-1.1 %,0.0 %,-1129,0,-1.1 %,0.0 %,-1129,0,-1.1 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,444,465,-564,0,66.7 %,100.0 %
SECT,19d RSI SECT LT36 - L SECT,0.2 %,13.9 %,100,6968,100.0 %,9.6 %,0.2 %,145.8 %,0.0 %,-3.5 %,1,6,0.1,0.5,100.0 %,100.0 %,,,100,1096,0.2 %,2.2 %,2,3,0,0,1,6,0,0,1,6,0,0,1,6,,,1,6,,,0,9.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100,1096,0,0,100.0 %,100.0 %
SGOL,17d RSI SGOL LT33 - L SGOL,-2.0 %,1.3 %,-1008,650,100.0 %,9.2 %,-2.0 %,14.2 %,0.0 %,-2.7 %,1,4,0.1,0.3,0.0 %,75.0 %,0,0.7,-1008,163,-2.0 %,0.3 %,6,4.8,1,1,0,2,1,1,0,2,1,1,0,1,0,3,0,3,0,2.1,0,0.7,-2016,-599,-2.0 %,-1.2 %,-2016,-599,-2.0 %,-1.2 %,-2016,-599,-2.0 %,-1.2 %,0.0 %,75.0 %,0.0 %,75.0 %,0.0 %,75.0 %,0,417,-1008,-599,0.0 %,66.7 %
SH,4d RSI SH LT18 - L SH,0.0 %,9.4 %,20,4712,21.6 %,8.4 %,0.2 %,112.6 %,-2.8 %,-1.0 %,8,6,0.7,0.5,50.0 %,100.0 %,1,,2,754,0.0 %,1.5 %,5.2,2.5,2,0,3,6,2,0,3,6,2,0,3,4,1,,4,6,1,,0,8.7,-1798,0,-1.8 %,0.0 %,-1798,0,-1.8 %,0.0 %,-1346,0,-1.3 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,398,754,-393,0,57.1 %,100.0 %
SIL,4d RSI SIL LT11 - L SIL,-9.4 %,9.7 %,-4678,4880,17.1 %,5.2 %,-54.8 %,188.5 %,-4.7 %,-5.4 %,3,4,0.2,0.3,0.0 %,100.0 %,0,,-1559,1178,-3.1 %,2.4 %,8,2.2,3,0,0,4,3,0,0,4,3,0,0,3,0,,0,4,0,,-3.5,3.5,-9356,0,-9.4 %,0.0 %,-9356,0,-9.4 %,0.0 %,-9356,0,-9.4 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,1178,-1559,0,0.0 %,100.0 %
SILJ,16d RSI SILJ LT34 - L SILJ,0.8 %,19.1 %,391,9615,17.2 %,9.2 %,4.5 %,209.9 %,-1.4 %,-8.4 %,5,8,0.4,0.7,40.0 %,87.5 %,2.1,1.5,78,1119,0.2 %,2.2 %,4.4,1.9,3,1,2,5,3,1,2,4,3,0,2,3,0.7,7,2,7,1.4,10.7,0.3,2.9,-1919,-922,-1.9 %,-1.8 %,-1919,-922,-1.9 %,-1.8 %,-1919,0,-1.9 %,0.0 %,40.0 %,87.5 %,40.0 %,87.5 %,40.0 %,85.7 %,675,1411,-320,-922,40.0 %,100.0 %
SIVR,5d RSI SIVR LT10 - L SIVR,3.2 %,2.0 %,1597,1000,4.4 %,5.2 %,73.0 %,38.6 %,0.0 %,-2.9 %,2,3,0.2,0.2,100.0 %,66.7 %,,3.6,799,331,1.6 %,0.7 %,2.5,3.3,0,1,2,1,0,1,2,1,0,1,2,1,,2,2,2,,7.1,77.4,1.6,0,-162,0.0 %,-0.3 %,0,-162,0.0 %,-0.3 %,0,-162,0.0 %,-0.3 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,799,578,0,-162,100.0 %,66.7 %
SJB,7d RSI SJB LT28 - L SJB,0.5 %,3.5 %,261,1742,19.2 %,7.2 %,2.7 %,48.6 %,-1.7 %,-0.8 %,8,6,0.7,0.5,37.5 %,100.0 %,2.1,,33,286,0.1 %,0.6 %,4.8,2,4,0,3,6,4,0,3,5,2,0,3,5,0.6,,3,6,1.3,,0.3,3,-1739,0,-1.7 %,0.0 %,-1739,0,-1.7 %,0.0 %,-1739,0,-1.7 %,0.0 %,37.5 %,100.0 %,37.5 %,100.0 %,37.5 %,100.0 %,397,286,-186,0,50.0 %,100.0 %
SJNK,10d RSI SJNK LT25 - L SJNK,0.4 %,6.0 %,224,3027,100.0 %,6.0 %,0.4 %,101.3 %,0.0 %,-0.3 %,1,5,0.1,0.4,100.0 %,100.0 %,,,224,590,0.4 %,1.2 %,2,2,0,0,1,5,0,0,1,5,0,0,1,5,,,1,5,,,0,3.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,224,590,0,0,100.0 %,100.0 %
SKYY,4d RSI SKYY LT10 - L SKYY,0.5 %,13.9 %,259,6984,100.0 %,6.8 %,0.5 %,206.2 %,0.0 %,-7.2 %,1,4,0.1,0.3,100.0 %,100.0 %,,,259,1657,0.5 %,3.3 %,5,3.2,0,0,1,4,0,0,1,4,0,0,1,2,,,1,4,,,0,7.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,259,1657,0,0,100.0 %,100.0 %
SLV,5d RSI SLV LT10 - L SLV,3.1 %,2.1 %,1564,1046,4.4 %,5.2 %,71.5 %,40.4 %,0.0 %,-3.0 %,2,3,0.2,0.2,100.0 %,66.7 %,,5.1,782,346,1.6 %,0.7 %,2.5,3.3,0,1,2,1,0,1,2,1,0,1,2,1,,2,2,2,,10.2,68.8,1.9,0,-113,0.0 %,-0.2 %,0,-113,0.0 %,-0.2 %,0,-113,0.0 %,-0.2 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,782,575,0,-113,100.0 %,66.7 %
SLVP,4d RSI SLVP LT12 - L SLVP,-13.8 %,6.9 %,-6896,3462,26.9 %,5.6 %,-51.3 %,124.2 %,-9.7 %,-7.6 %,4,4,0.3,0.3,25.0 %,75.0 %,0.1,1,-1724,865,-3.4 %,1.7 %,10,2.5,2,1,1,2,2,1,1,2,2,0,1,3,0.3,3,1,3,0,3,-2.7,1.1,-11017,-1698,-11.0 %,-3.4 %,-11017,-1698,-11.0 %,-3.4 %,-11017,0,-11.0 %,0.0 %,25.0 %,75.0 %,25.0 %,75.0 %,25.0 %,75.0 %,286,1719,-2394,-1698,25.0 %,100.0 %
SLYG,16d RSI SLYG LT33 - L SLYG,1.6 %,8.9 %,809,4471,6.2 %,7.2 %,26.1 %,124.7 %,0.0 %,-6.5 %,2,4,0.2,0.3,100.0 %,100.0 %,,,405,1084,0.8 %,2.2 %,3.5,3.5,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,1.5,2.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,405,1084,0,0,100.0 %,100.0 %
SLYV,15d RSI SLYV LT33 - L SLYV,4.6 %,15.4 %,2286,7753,14.8 %,8.0 %,30.9 %,194.6 %,0.0 %,-2.4 %,5,6,0.4,0.5,80.0 %,100.0 %,1.2,,457,1214,0.9 %,2.4 %,4,2.3,1,0,4,6,1,0,4,6,0,0,4,5,4,,4,6,4.8,,1.5,6.1,-1197,0,-1.2 %,0.0 %,-1197,0,-1.2 %,0.0 %,0,0,0.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,721,1214,-598,0,100.0 %,100.0 %
SMH,5d RSI SMH LT15 - L SMH,8.9 %,9.8 %,4469,4941,10.6 %,6.8 %,84.2 %,145.9 %,0.0 %,-4.6 %,3,4,0.2,0.3,100.0 %,100.0 %,,,1490,1189,3.0 %,2.4 %,3,3.2,0,0,3,4,0,0,3,4,0,0,3,4,,,3,4,,,14.4,5.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1490,1189,0,0,100.0 %,100.0 %
SMIN,20d RSI SMIN LT36 - L SMIN,1.7 %,19.5 %,861,9797,100.0 %,13.6 %,1.7 %,144.6 %,0.0 %,-4.4 %,1,10,0.1,0.8,100.0 %,80.0 %,,2,861,908,1.7 %,1.8 %,1,2.4,0,1,1,4,0,1,1,4,0,0,1,5,,4,1,8,,8,0,3.1,0,-1195,0.0 %,-2.4 %,0,-1195,0.0 %,-2.4 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,861,1298,0,-651,100.0 %,100.0 %
SMLF,14d RSI SMLF LT34 - L SMLF,7.8 %,10.7 %,3891,5344,18.3 %,9.6 %,42.4 %,111.8 %,0.0 %,-4.7 %,7,6,0.6,0.5,85.7 %,83.3 %,15.8,2.9,556,855,1.1 %,1.7 %,3.4,3,1,1,6,4,0,1,6,4,0,0,5,5,6,5,6,5,94.7,14.3,2.8,2.9,-83,-387,-0.1 %,-0.8 %,0,-387,0.0 %,-0.8 %,0,0,0.0 %,0.0 %,85.7 %,83.3 %,85.7 %,83.3 %,100.0 %,83.3 %,655,1104,-42,-387,100.0 %,100.0 %
SMMD,17d RSI SMMD LT31 - L SMMD,4.7 %,8.0 %,2363,4008,6.0 %,5.6 %,78.8 %,143.7 %,0.0 %,-5.6 %,3,3,0.2,0.2,100.0 %,100.0 %,,,788,1304,1.6 %,2.6 %,2,3.7,0,0,3,3,0,0,3,3,0,0,3,3,,,3,3,,,11.3,2.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,788,1304,0,0,100.0 %,100.0 %
SOXL,4d RSI SOXL LT13 - L SOXL,17.1 %,23.2 %,8555,11641,11.5 %,7.6 %,148.7 %,307.6 %,0.0 %,-14.1 %,3,4,0.2,0.3,100.0 %,75.0 %,,2.6,2852,2742,5.7 %,5.5 %,3.3,3.8,0,1,3,3,0,1,3,3,0,1,3,3,,3,3,3,,7.7,2.9,2.1,0,-1645,0.0 %,-3.3 %,0,-1645,0.0 %,-3.3 %,0,-1645,0.0 %,-3.3 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,2852,4204,0,-1645,100.0 %,75.0 %
SOXS,3d RSI SOXS LT10 - L SOXS,5.9 %,14.7 %,2958,7356,15.5 %,5.2 %,38.1 %,284.0 %,-15.9 %,-12.5 %,6,3,0.5,0.2,50.0 %,100.0 %,1.3,,493,2353,1.0 %,4.7 %,5.2,3.3,2,0,2,3,2,0,2,3,2,0,2,3,1,,3,3,1.3,,0.3,2.7,-20095,0,-20.1 %,0.0 %,-20095,0,-20.1 %,0.0 %,-20095,0,-20.1 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,4785,2353,-3799,0,50.0 %,100.0 %
SOXX,5d RSI SOXX LT16 - L SOXX,8.1 %,10.1 %,4071,5091,10.6 %,6.8 %,76.7 %,150.3 %,0.0 %,-4.9 %,3,4,0.2,0.3,100.0 %,100.0 %,,,1357,1225,2.7 %,2.5 %,3,3.2,0,0,3,4,0,0,3,4,0,0,3,4,,,3,4,,,27,4.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1357,1225,0,0,100.0 %,100.0 %
SOYB,21d RSI SOYB LT37 - L SOYB,-2.8 %,13.2 %,-1402,6605,39.6 %,6.0 %,-7.1 %,221.1 %,-3.0 %,-1.9 %,4,4,0.3,0.3,50.0 %,100.0 %,0.3,,-351,1570,-0.7 %,3.1 %,4.2,2.8,1,0,1,4,1,0,1,4,1,0,1,2,1,,2,4,0.3,,-0.9,18.3,-2941,0,-2.9 %,0.0 %,-2941,0,-2.9 %,0.0 %,-2941,0,-2.9 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,316,1570,-1017,0,50.0 %,100.0 %
SPAB,8d RSI SPAB LT17 - L SPAB,0.7 %,3.9 %,368,1948,100.0 %,6.4 %,0.7 %,61.1 %,0.0 %,-0.7 %,1,6,0.1,0.5,100.0 %,83.3 %,,,368,319,0.7 %,0.6 %,2,1.7,0,1,1,5,0,1,1,5,0,0,1,4,,5,1,5,,,0,4.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,368,382,0,0,100.0 %,100.0 %
SPDN,4d RSI SPDN LT18 - L SPDN,1.3 %,7.2 %,635,3589,22.1 %,8.0 %,5.7 %,90.1 %,-2.2 %,-1.3 %,9,6,0.8,0.5,55.6 %,100.0 %,1.1,,71,580,0.1 %,1.2 %,4.6,2.3,2,0,3,6,2,0,3,6,4,0,3,4,1.2,,5,6,1.4,,0.4,3.6,-1567,0,-1.6 %,0.0 %,-1567,0,-1.6 %,0.0 %,-2292,0,-2.3 %,0.0 %,55.6 %,100.0 %,55.6 %,100.0 %,55.6 %,100.0 %,482,580,-444,0,42.9 %,100.0 %
SPDW,14d RSI SPDW LT31 - L SPDW,1.5 %,16.6 %,731,8356,24.5 %,12.3 %,6.0 %,135.3 %,-0.3 %,-2.8 %,4,9,0.3,0.8,75.0 %,100.0 %,2.1,,183,866,0.4 %,1.7 %,2.2,2.4,1,0,2,9,1,0,2,9,0,0,3,7,3,,3,9,6.2,,1.6,4.3,-283,0,-0.3 %,0.0 %,-283,0,-0.3 %,0.0 %,0,0,0.0 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,291,866,-141,0,100.0 %,100.0 %
SPGM,21d RSI SPGM LT34 - L SPGM,1.6 %,10.9 %,777,5469,30.0 %,6.4 %,5.2 %,171.6 %,0.0 %,-2.1 %,2,5,0.2,0.4,100.0 %,100.0 %,,,389,1047,0.8 %,2.1 %,2,2.2,0,0,2,5,0,0,2,5,0,0,1,5,,,2,5,,,21.2,4.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,389,1047,0,0,100.0 %,100.0 %
SPHB,21d RSI SPHB LT37 - L SPHB,2.1 %,26.3 %,1067,13201,64.5 %,6.4 %,3.3 %,414.2 %,0.0 %,-2.2 %,3,5,0.2,0.4,66.7 %,100.0 %,5.4,,356,2399,0.7 %,4.8 %,5.7,2.2,1,0,2,5,1,0,2,5,1,0,2,5,2,,2,5,10.8,,1.4,5.4,-218,0,-0.2 %,0.0 %,-218,0,-0.2 %,0.0 %,-218,0,-0.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,588,2399,-109,0,66.7 %,100.0 %
