,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2022 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGC,17d RSI MGC LT46 - L MGC,6.5 %,18.5 %,3271,9242,56.5 %,12.3 %,11.6 %,150.3 %,-8.0 %,-2.0 %,31,8,2.6,0.7,67.7 %,100.0 %,0.6,,106,1073,0.2 %,2.1 %,3.4,2.9,3,0,5,8,3,0,5,8,2,0,3,5,2.1,,21,8,1.3,,0.5,7.3,-8483,0,-8.5 %,0.0 %,-8483,0,-8.5 %,0.0 %,-2546,0,-2.5 %,0.0 %,67.7 %,100.0 %,67.7 %,100.0 %,65.4 %,100.0 %,769,1073,-1287,0,54.5 %,100.0 %
MGK,7d RSI MGK LT28 - L MGK,19.3 %,11.0 %,9673,5501,23.5 %,8.7 %,82.2 %,126.0 %,-3.9 %,-3.0 %,13,6,1.1,0.5,76.9 %,100.0 %,1.5,,744,881,1.5 %,1.8 %,3.5,2.7,2,0,6,6,2,0,6,6,1,0,5,5,3.3,,10,6,4.9,,2.5,3.8,-1017,0,-1.0 %,0.0 %,-1017,0,-1.0 %,0.0 %,-2962,0,-3.0 %,0.0 %,76.9 %,100.0 %,76.9 %,100.0 %,76.9 %,100.0 %,1217,881,-832,0,77.8 %,100.0 %
MGV,17d RSI MGV LT40 - L MGV,14.1 %,9.0 %,7066,4505,28.9 %,6.8 %,48.9 %,133.6 %,-3.4 %,-1.2 %,13,4,1.1,0.3,84.6 %,100.0 %,0.6,,544,1090,1.1 %,2.2 %,3,3.2,1,0,6,4,1,0,6,4,1,0,4,4,5.5,,11,4,3.6,,2.1,13.6,-3714,0,-3.7 %,0.0 %,-1813,0,-1.8 %,0.0 %,-897,0,-0.9 %,0.0 %,84.6 %,100.0 %,84.6 %,100.0 %,83.3 %,100.0 %,894,1090,-1382,0,75.0 %,100.0 %
MINT,7d RSI MINT LT13 - L MINT,-0.0 %,0.1 %,-13,35,15.6 %,6.0 %,-0.2 %,1.2 %,-0.1 %,-0.1 %,2,2,0.2,0.2,50.0 %,50.0 %,0.8,7,-6,18,-0.0 %,0.0 %,6,6.5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.8,7,-0.2,1.1,-119,-6,-0.1 %,-0.0 %,-119,-6,-0.1 %,-0.0 %,-119,0,-0.1 %,0.0 %,50.0 %,50.0 %,50.0 %,50.0 %,50.0 %,50.0 %,47,41,-60,-6,50.0 %,100.0 %
MLN,14d RSI MLN LT23 - L MLN,-13.7 %,1.1 %,-6852,551,43.7 %,10.3 %,-31.3 %,10.7 %,-13.1 %,-0.6 %,6,2,0.5,0.2,33.3 %,100.0 %,0.1,,-1142,275,-2.3 %,0.6 %,12,12,3,0,1,2,3,0,1,2,4,0,1,2,0.5,,2,2,0.1,,-2,3.5,-12971,0,-13.0 %,0.0 %,-12971,0,-13.0 %,0.0 %,-14314,0,-14.3 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,251,275,-1838,0,20.0 %,100.0 %
MLPA,3d RSI MLPA LT10 - L MLPA,-2.0 %,13.2 %,-1019,6616,10.7 %,13.1 %,-19.1 %,101.0 %,0.0 %,-6.2 %,3,7,0.2,0.6,66.7 %,71.4 %,0.3,31,-340,900,-0.7 %,1.8 %,3.3,3.7,1,1,2,3,1,1,2,3,1,1,2,2,2,2.5,2,5,0.7,77.6,-0.3,3.5,-6238,-82,-6.2 %,-0.2 %,-6238,-82,-6.2 %,-0.2 %,-6238,-82,-6.2 %,-0.2 %,66.7 %,71.4 %,66.7 %,71.4 %,66.7 %,71.4 %,1050,1277,-3119,-41,66.7 %,66.7 %
MLPX,5d RSI MLPX LT16 - L MLPX,-1.5 %,12.6 %,-760,6284,10.0 %,5.2 %,-15.2 %,243.6 %,0.0 %,-1.4 %,3,4,0.2,0.3,66.7 %,100.0 %,0.3,,-253,1504,-0.5 %,3.0 %,3,2.2,1,0,2,4,1,0,2,4,1,0,2,4,2,,2,4,0.7,,-0.3,7.1,-4409,0,-4.4 %,0.0 %,-4409,0,-4.4 %,0.0 %,-4409,0,-4.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,722,1504,-2205,0,66.7 %,100.0 %
MMIT,11d RSI MMIT LT20 - L MMIT,-5.1 %,0.3 %,-2537,154,42.3 %,6.8 %,-12.0 %,4.6 %,-4.2 %,-0.3 %,7,2,0.6,0.2,28.6 %,50.0 %,0.2,8.1,-362,77,-0.7 %,0.1 %,10,7.5,4,1,2,1,4,1,2,1,3,1,1,1,0.4,1,2,1,0.1,8.1,-2,1.1,-4181,-22,-4.2 %,-0.0 %,-4181,-22,-4.2 %,-0.0 %,-4181,-22,-4.2 %,-0.0 %,28.6 %,50.0 %,28.6 %,50.0 %,28.6 %,50.0 %,123,176,-557,-22,20.0 %,50.0 %
MOAT,13d RSI MOAT LT43 - L MOAT,19.8 %,9.1 %,9887,4571,42.3 %,13.9 %,46.8 %,65.8 %,-5.2 %,-3.5 %,24,8,2,0.7,70.8 %,87.5 %,1,2.8,412,551,0.8 %,1.1 %,3.2,3.4,3,1,4,6,3,1,4,6,1,0,4,6,2.4,7,17,7,2.5,19.8,2,3.9,-6191,-234,-6.2 %,-0.5 %,-6191,-234,-6.2 %,-0.5 %,-6191,0,-6.2 %,0.0 %,70.8 %,87.5 %,70.8 %,87.5 %,68.2 %,87.5 %,971,664,-946,-234,80.0 %,100.0 %
MOO,13d RSI MOO LT46 - L MOO,-3.6 %,19.6 %,-1817,9801,42.1 %,20.6 %,-8.6 %,95.0 %,-13.3 %,-3.3 %,20,16,1.7,1.3,60.0 %,87.5 %,0.6,2.2,-91,565,-0.2 %,1.1 %,4,2.2,2,1,5,7,2,1,4,7,4,1,2,5,1.5,7,12,14,0.8,15.2,-0.3,4.8,-6215,-598,-6.2 %,-1.2 %,-6215,-375,-6.2 %,-0.8 %,-13645,-375,-13.6 %,-0.8 %,60.0 %,87.5 %,60.0 %,87.5 %,57.9 %,86.7 %,807,691,-1437,-318,50.0 %,88.9 %
MORT,4d RSI MORT LT14 - L MORT,-6.7 %,18.9 %,-3364,9460,17.9 %,7.1 %,-37.5 %,264.9 %,-8.7 %,-1.4 %,6,6,0.5,0.5,50.0 %,100.0 %,0.4,,-561,1470,-1.1 %,2.9 %,4.2,2,1,0,2,6,1,0,2,6,1,0,2,5,1,,3,6,0.4,,-0.7,4.9,-8938,0,-8.9 %,0.0 %,-8938,0,-8.9 %,0.0 %,-8938,0,-8.9 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,677,1470,-1799,0,50.0 %,100.0 %
MTUM,5d RSI MTUM LT18 - L MTUM,6.4 %,13.3 %,3202,6666,14.3 %,6.3 %,44.8 %,210.0 %,-0.6 %,-1.7 %,5,6,0.4,0.5,60.0 %,100.0 %,2.8,,640,1057,1.3 %,2.1 %,4,1.7,1,0,2,6,1,0,2,6,1,0,2,5,1.5,,3,6,4.3,,1.3,4.8,-1363,0,-1.4 %,0.0 %,-1363,0,-1.4 %,0.0 %,-1363,0,-1.4 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,1395,1057,-492,0,60.0 %,100.0 %
MUB,15d RSI MUB LT25 - L MUB,-5.2 %,0.1 %,-2597,63,35.8 %,7.1 %,-14.5 %,1.8 %,-4.4 %,-0.6 %,7,3,0.6,0.2,28.6 %,33.3 %,0.2,6.3,-371,21,-0.7 %,0.0 %,8.3,5,3,2,1,1,3,2,1,1,4,1,1,1,0.4,0.5,2,1,0.1,3.2,-1.7,0.7,-4345,-29,-4.3 %,-0.1 %,-4345,-29,-4.3 %,-0.1 %,-5648,-15,-5.6 %,-0.0 %,28.6 %,33.3 %,28.6 %,33.3 %,28.6 %,33.3 %,134,93,-573,-15,20.0 %,50.0 %
MUNI,8d RSI MUNI LT46 - L MUNI,-12.2 %,0.2 %,-6083,80,77.3 %,48.4 %,-15.7 %,0.3 %,-11.4 %,-1.4 %,19,18,1.6,1.5,57.9 %,72.2 %,0.1,0.4,-320,5,-0.6 %,0.0 %,7.7,5.7,2,2,3,5,2,2,2,4,5,1,1,3,1.4,2.6,11,13,0.2,1.1,-1.9,0.1,-2967,0,-3.0 %,0.0 %,-2967,0,-3.0 %,0.0 %,-10546,-505,-10.5 %,-1.0 %,57.9 %,72.2 %,57.9 %,72.2 %,50.0 %,66.7 %,104,92,-904,-222,25.0 %,70.0 %
NAIL,3d RSI NAIL LT11 - L NAIL,45.9 %,30.8 %,22928,15382,16.7 %,6.0 %,273.8 %,516.9 %,-18.4 %,-8.8 %,8,4,0.7,0.3,87.5 %,75.0 %,0.4,6.5,2866,3576,5.7 %,7.2 %,3,2.8,1,1,4,2,1,1,4,2,1,1,3,2,7,3,7,3,2.9,19.6,1.2,2.1,-23764,-771,-23.8 %,-1.5 %,-23764,-771,-23.8 %,-1.5 %,-23764,-771,-23.8 %,-1.5 %,87.5 %,75.0 %,87.5 %,75.0 %,87.5 %,75.0 %,4973,5025,-11882,-771,83.3 %,75.0 %
NEAR,6d RSI NEAR LT13 - L NEAR,0.1 %,0.1 %,72,47,15.9 %,19.1 %,0.9 %,0.5 %,0.0 %,-0.1 %,2,3,0.2,0.2,50.0 %,66.7 %,,1.5,36,16,0.1 %,0.0 %,4.5,15,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,,3,1.4,0.9,0,-24,0.0 %,-0.1 %,0,-24,0.0 %,-0.1 %,0,-24,0.0 %,-0.1 %,50.0 %,66.7 %,50.0 %,66.7 %,50.0 %,66.7 %,72,35,0,-24,50.0 %,66.7 %
NLR,18d RSI NLR LT39 - L NLR,8.5 %,8.7 %,4240,4335,17.3 %,9.5 %,49.1 %,91.0 %,-0.2 %,-1.1 %,7,7,0.6,0.6,71.4 %,100.0 %,8,,606,598,1.2 %,1.2 %,3.6,2.4,1,0,4,7,1,0,4,7,1,0,4,4,2.5,,5,7,20,,2.5,8.8,-236,0,-0.2 %,0.0 %,-236,0,-0.2 %,0.0 %,-209,0,-0.2 %,0.0 %,71.4 %,100.0 %,71.4 %,100.0 %,71.4 %,100.0 %,892,598,-111,0,80.0 %,100.0 %
NOBL,14d RSI NOBL LT33 - L NOBL,-0.2 %,9.5 %,-107,4752,14.3 %,6.3 %,-1.5 %,149.7 %,-3.5 %,-1.3 %,4,4,0.3,0.3,50.0 %,100.0 %,0.9,,-27,1150,-0.1 %,2.3 %,5.2,3,2,0,2,4,2,0,2,4,2,0,2,4,1,,2,4,0.9,,-0.1,5.2,-3583,0,-3.6 %,0.0 %,-3583,0,-3.6 %,0.0 %,-3583,0,-3.6 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,843,1150,-896,0,50.0 %,100.0 %
NUGT,18d RSI NUGT LT35 - L NUGT,-1.8 %,39.1 %,-911,19570,37.9 %,12.7 %,-4.8 %,308.2 %,-17.2 %,-8.5 %,6,8,0.5,0.7,50.0 %,75.0 %,0.9,3.2,-152,2149,-0.3 %,4.3 %,5.3,3,2,1,2,3,3,1,2,3,2,1,1,2,1,3,3,6,0.9,9.7,-0.1,2.9,-17021,-1490,-17.0 %,-3.0 %,-18347,-1490,-18.3 %,-3.0 %,-15673,-1490,-15.7 %,-3.0 %,50.0 %,75.0 %,50.0 %,75.0 %,40.0 %,75.0 %,3677,3194,-3981,-986,33.3 %,66.7 %
NULG,5d RSI NULG LT22 - L NULG,3.7 %,13.2 %,1857,6573,19.5 %,10.7 %,19.0 %,122.7 %,-4.0 %,-2.8 %,9,7,0.8,0.6,55.6 %,100.0 %,1.3,,206,892,0.4 %,1.8 %,4.2,2.9,2,0,4,7,2,0,4,7,1,0,4,5,1.2,,5,7,1.6,,0.6,5.1,-4984,0,-5.0 %,0.0 %,-4984,0,-5.0 %,0.0 %,-4984,0,-5.0 %,0.0 %,55.6 %,100.0 %,55.6 %,100.0 %,55.6 %,100.0 %,1025,892,-816,0,71.4 %,100.0 %
NULV,16d RSI NULV LT40 - L NULV,10.2 %,9.1 %,5084,4556,38.4 %,6.8 %,26.5 %,135.1 %,-3.9 %,-1.3 %,16,4,1.3,0.3,81.2 %,100.0 %,0.5,,318,1102,0.6 %,2.2 %,3.4,3.2,2,0,8,4,2,0,8,4,1,0,5,4,4.3,,13,4,2.2,,1.3,10.2,-4268,0,-4.3 %,0.0 %,-4268,0,-4.3 %,0.0 %,-3630,0,-3.6 %,0.0 %,81.2 %,100.0 %,81.2 %,100.0 %,80.0 %,100.0 %,713,1102,-1395,0,77.8 %,100.0 %
NUSC,19d RSI NUSC LT39 - L NUSC,11.9 %,8.8 %,5972,4382,20.7 %,5.2 %,57.8 %,169.9 %,-0.9 %,-2.8 %,10,4,0.8,0.3,80.0 %,100.0 %,1.4,,597,1063,1.2 %,2.1 %,2.7,2.2,1,0,7,4,1,0,6,4,1,0,3,3,4,,8,4,5.5,,2.7,5.5,-1739,0,-1.7 %,0.0 %,-1739,0,-1.7 %,0.0 %,-1739,0,-1.7 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,77.8 %,100.0 %,914,1063,-670,0,66.7 %,100.0 %
NYF,19d RSI NYF LT30 - L NYF,-10.1 %,0.3 %,-5066,157,49.5 %,6.0 %,-20.5 %,5.3 %,-9.0 %,-0.4 %,9,2,0.8,0.2,33.3 %,100.0 %,0.2,,-563,79,-1.1 %,0.2 %,10.1,6.5,2,0,1,2,2,0,1,2,3,0,1,2,0.5,,3,2,0.1,,-2.2,1.9,-6746,0,-6.7 %,0.0 %,-6746,0,-6.7 %,0.0 %,-8451,0,-8.5 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,25.0 %,100.0 %,172,79,-930,0,20.0 %,100.0 %
OEF,17d RSI OEF LT45 - L OEF,7.4 %,16.8 %,3707,8385,54.4 %,11.1 %,13.6 %,150.9 %,-5.8 %,-2.1 %,29,7,2.4,0.6,65.5 %,100.0 %,0.7,,128,1121,0.3 %,2.2 %,3.5,3,3,0,5,7,3,0,4,7,2,0,3,5,1.9,,19,7,1.3,,0.6,7.6,-5687,0,-5.7 %,0.0 %,-5687,0,-5.7 %,0.0 %,-2300,0,-2.3 %,0.0 %,65.5 %,100.0 %,65.5 %,100.0 %,64.0 %,100.0 %,791,1121,-1132,0,63.6 %,100.0 %
OIH,18d RSI OIH LT34 - L OIH,6.6 %,17.8 %,3293,8878,57.1 %,5.2 %,11.5 %,344.2 %,0.0 %,-3.4 %,3,4,0.2,0.3,100.0 %,100.0 %,,,1098,2088,2.2 %,4.2 %,2.7,2.2,0,0,3,4,0,0,3,4,0,0,2,4,,,3,4,,,3.9,7.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1098,2088,0,0,100.0 %,100.0 %
OILK,3d RSI OILK LT13 - L OILK,3.3 %,23.2 %,1665,11597,18.1 %,8.3 %,18.4 %,278.3 %,-3.6 %,-6.6 %,5,6,0.4,0.5,40.0 %,100.0 %,2.5,,333,1780,0.7 %,3.6 %,3.4,2.5,2,0,2,6,2,0,2,6,1,0,2,5,0.7,,2,6,1.7,,0.5,4,-3865,0,-3.9 %,0.0 %,-3865,0,-3.9 %,0.0 %,-1329,0,-1.3 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,2111,1780,-852,0,50.0 %,100.0 %
ONEQ,4d RSI ONEQ LT14 - L ONEQ,12.4 %,10.2 %,6194,5073,16.1 %,6.3 %,76.9 %,159.8 %,0.0 %,-1.2 %,6,6,0.5,0.5,100.0 %,100.0 %,,,1032,813,2.1 %,1.6 %,3.5,1.7,0,0,6,6,0,0,6,6,0,0,5,5,,,6,6,,,3.6,5.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1032,813,0,0,100.0 %,100.0 %
OUNZ,20d RSI OUNZ LT38 - L OUNZ,1.3 %,6.4 %,659,3218,35.3 %,10.7 %,3.7 %,60.1 %,-2.6 %,-3.3 %,9,8,0.8,0.7,55.6 %,75.0 %,1.1,2.4,73,393,0.1 %,0.8 %,3.7,2.4,1,1,2,3,1,1,2,3,1,1,2,3,1.2,3,5,6,1.3,7.1,0.3,2.5,-2625,-327,-2.6 %,-0.7 %,-2625,-327,-2.6 %,-0.7 %,-2088,-190,-2.1 %,-0.4 %,55.6 %,75.0 %,55.6 %,75.0 %,62.5 %,75.0 %,527,611,-494,-258,75.0 %,80.0 %
PAVE,16d RSI PAVE LT38 - L PAVE,6.0 %,10.9 %,3015,5438,29.3 %,5.2 %,20.5 %,210.8 %,-2.8 %,-1.9 %,11,4,0.9,0.3,54.5 %,100.0 %,1.5,,274,1312,0.5 %,2.6 %,3.7,2.2,2,0,2,4,2,0,2,4,3,0,3,4,1.2,,6,4,1.8,,0.9,3.7,-1570,0,-1.6 %,0.0 %,-1570,0,-1.6 %,0.0 %,-2401,0,-2.4 %,0.0 %,54.5 %,100.0 %,54.5 %,100.0 %,54.5 %,100.0 %,1136,1312,-760,0,50.0 %,100.0 %
PBD,8d RSI PBD LT22 - L PBD,0.2 %,25.1 %,120,12527,10.1 %,6.3 %,2.4 %,394.6 %,-4.8 %,-2.5 %,5,7,0.4,0.6,60.0 %,100.0 %,0.7,,24,1630,0.0 %,3.3 %,4,1.3,1,0,2,7,1,0,2,7,1,0,2,5,1.5,,3,7,1,,0,5,-5398,0,-5.4 %,0.0 %,-5398,0,-5.4 %,0.0 %,-5398,0,-5.4 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,1760,1630,-2581,0,60.0 %,100.0 %
PBUS,3d RSI PBUS LT11 - L PBUS,-0.6 %,7.2 %,-290,3596,18.0 %,5.6 %,-3.2 %,129.4 %,-3.3 %,-0.7 %,7,5,0.6,0.4,57.1 %,100.0 %,0.7,,-41,701,-0.1 %,1.4 %,3.7,1.8,1,0,2,5,1,0,2,5,1,0,1,4,1.3,,4,5,0.9,,-0.1,4.4,-3318,0,-3.3 %,0.0 %,-3318,0,-3.3 %,0.0 %,-3034,0,-3.0 %,0.0 %,57.1 %,100.0 %,57.1 %,100.0 %,57.1 %,100.0 %,844,701,-1222,0,40.0 %,100.0 %
PBW,9d RSI PBW LT25 - L PBW,10.8 %,30.0 %,5406,15014,8.1 %,6.8 %,134.1 %,445.1 %,0.0 %,-8.8 %,4,6,0.3,0.5,75.0 %,83.3 %,0.8,4.4,1352,2262,2.7 %,4.5 %,4,1.8,1,1,3,4,1,1,3,4,1,1,3,3,3,5,3,5,2.4,22,0.7,3.4,-7856,-648,-7.9 %,-1.3 %,-7856,-648,-7.9 %,-1.3 %,-7856,-648,-7.9 %,-1.3 %,75.0 %,83.3 %,75.0 %,83.3 %,75.0 %,83.3 %,3111,2844,-3928,-648,75.0 %,80.0 %
PCEF,17d RSI PCEF LT37 - L PCEF,-3.3 %,4.8 %,-1641,2392,43.9 %,7.5 %,-7.5 %,63.5 %,-5.7 %,-0.8 %,13,5,1.1,0.4,46.2 %,100.0 %,0.8,,-126,470,-0.3 %,0.9 %,5.5,2.8,3,0,3,5,3,0,3,5,2,0,3,4,0.9,,6,5,0.7,,-0.5,7.9,-2151,0,-2.2 %,0.0 %,-2151,0,-2.2 %,0.0 %,-4209,0,-4.2 %,0.0 %,46.2 %,100.0 %,46.2 %,100.0 %,46.2 %,100.0 %,529,470,-688,0,50.0 %,100.0 %
PCY,19d RSI PCY LT30 - L PCY,0.2 %,3.5 %,114,1740,15.5 %,7.1 %,1.5 %,48.7 %,-8.0 %,-1.7 %,7,3,0.6,0.2,57.1 %,66.7 %,0.8,7.4,16,576,0.0 %,1.1 %,3,5,3,1,4,2,3,1,4,2,3,1,3,1,1.3,2,4,2,1,14.8,0,1.8,-8546,-125,-8.5 %,-0.2 %,-8546,-125,-8.5 %,-0.2 %,-7583,-125,-7.6 %,-0.2 %,57.1 %,66.7 %,57.1 %,66.7 %,57.1 %,66.7 %,1097,927,-1424,-125,50.0 %,50.0 %
PDBC,3d RSI PDBC LT10 - L PDBC,4.9 %,12.0 %,2448,5992,22.2 %,7.9 %,22.0 %,151.0 %,0.0 %,-2.9 %,4,5,0.3,0.4,75.0 %,100.0 %,1.1,,612,1148,1.2 %,2.3 %,3,3,1,0,3,5,1,0,3,5,1,0,2,5,3,,3,5,3.3,,1.2,4.9,-2123,0,-2.1 %,0.0 %,-2123,0,-2.1 %,0.0 %,-2123,0,-2.1 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1170,1148,-1062,0,66.7 %,100.0 %
PEY,21d RSI PEY LT42 - L PEY,5.4 %,12.2 %,2720,6076,21.7 %,7.1 %,25.1 %,170.1 %,-4.1 %,-0.6 %,8,6,0.7,0.5,75.0 %,100.0 %,0.7,,340,967,0.7 %,1.9 %,3.2,2,1,0,3,6,1,0,2,6,1,0,2,4,3,,6,6,2,,0.8,5.6,-4489,0,-4.5 %,0.0 %,-4489,0,-4.5 %,0.0 %,-3134,0,-3.1 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,71.4 %,100.0 %,910,967,-1371,0,66.7 %,100.0 %
PFF,20d RSI PFF LT41 - L PFF,-5.9 %,4.7 %,-2940,2340,56.0 %,7.1 %,-10.5 %,65.5 %,-5.4 %,-0.7 %,18,6,1.5,0.5,44.4 %,100.0 %,0.7,,-163,383,-0.3 %,0.8 %,5.3,2,4,0,3,6,4,0,3,6,5,0,1,5,0.8,,8,6,0.5,,-0.9,4.6,-2022,0,-2.0 %,0.0 %,-2022,0,-2.0 %,0.0 %,-5376,0,-5.4 %,0.0 %,44.4 %,100.0 %,44.4 %,100.0 %,41.2 %,100.0 %,421,383,-631,0,22.2 %,100.0 %
PFFD,9d RSI PFFD LT19 - L PFFD,3.1 %,2.7 %,1534,1360,5.6 %,5.2 %,54.4 %,52.7 %,0.0 %,-0.9 %,3,3,0.2,0.2,100.0 %,100.0 %,,,511,450,1.0 %,0.9 %,2.7,3.3,0,0,3,3,0,0,3,3,0,0,3,3,,,3,3,,,3,3.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,511,450,0,0,100.0 %,100.0 %
PFXF,9d RSI PFXF LT28 - L PFXF,7.0 %,3.6 %,3517,1784,24.7 %,5.2 %,28.4 %,69.2 %,-2.0 %,-1.1 %,12,3,1,0.2,75.0 %,100.0 %,1.1,,293,588,0.6 %,1.2 %,3,3.3,1,0,7,3,1,0,7,3,1,0,4,3,3,,9,3,3.2,,1.8,7.1,-2094,0,-2.1 %,0.0 %,-2094,0,-2.1 %,0.0 %,-2094,0,-2.1 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,572,588,-542,0,71.4 %,100.0 %
PGF,9d RSI PGF LT24 - L PGF,2.8 %,1.6 %,1391,787,20.0 %,5.6 %,13.9 %,28.3 %,-2.1 %,-1.1 %,8,4,0.7,0.3,62.5 %,50.0 %,1.1,12.2,174,196,0.3 %,0.4 %,3.9,2.5,2,1,5,1,2,1,5,1,2,1,5,1,1.7,1,5,2,1.8,12.2,0.7,1.6,-2701,-70,-2.7 %,-0.1 %,-2701,-70,-2.7 %,-0.1 %,-2701,-70,-2.7 %,-0.1 %,62.5 %,50.0 %,62.5 %,50.0 %,62.5 %,50.0 %,642,427,-606,-35,62.5 %,50.0 %
PGX,20d RSI PGX LT38 - L PGX,-4.8 %,2.3 %,-2410,1139,49.8 %,7.5 %,-9.7 %,30.2 %,-5.1 %,-1.0 %,16,4,1.3,0.3,43.8 %,75.0 %,0.8,,-151,283,-0.3 %,0.6 %,5.2,3.8,3,1,3,3,3,1,3,3,2,1,2,3,0.8,3,7,3,0.6,,-0.7,1.8,-2398,0,-2.4 %,0.0 %,-2398,0,-2.4 %,0.0 %,-3317,0,-3.3 %,0.0 %,43.8 %,75.0 %,43.8 %,75.0 %,43.8 %,75.0 %,571,378,-712,0,44.4 %,75.0 %
PHYS,14d RSI PHYS LT28 - L PHYS,3.0 %,3.3 %,1494,1647,24.6 %,6.0 %,12.2 %,55.3 %,0.0 %,-1.9 %,3,3,0.2,0.2,100.0 %,66.7 %,,23.5,498,545,1.0 %,1.1 %,4,4,0,1,3,1,0,1,3,1,0,1,2,1,,2,3,2,,46.9,1.8,2.2,0,-36,0.0 %,-0.1 %,0,-36,0.0 %,-0.1 %,0,-36,0.0 %,-0.1 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,498,835,0,-36,100.0 %,66.7 %
PICB,7d RSI PICB LT23 - L PICB,-2.4 %,0.6 %,-1176,312,29.1 %,6.0 %,-8.1 %,10.5 %,-7.3 %,-1.9 %,15,4,1.2,0.3,60.0 %,75.0 %,0.5,0.5,-78,79,-0.2 %,0.2 %,2.4,2.8,3,1,6,2,3,1,6,2,3,1,4,2,1.5,3,9,3,0.8,1.6,-0.4,0.4,-4390,-530,-4.4 %,-1.1 %,-4390,-530,-4.4 %,-1.1 %,-7729,-48,-7.7 %,-0.1 %,60.0 %,75.0 %,60.0 %,75.0 %,60.0 %,75.0 %,432,282,-843,-530,50.0 %,66.7 %
PICK,4d RSI PICK LT11 - L PICK,2.0 %,10.7 %,990,5329,13.0 %,5.2 %,15.2 %,206.6 %,0.0 %,-2.0 %,2,4,0.2,0.3,50.0 %,100.0 %,2.2,,495,1289,1.0 %,2.6 %,2,2.2,1,0,1,4,1,0,1,4,1,0,1,4,1,,1,4,2.2,,0.5,3,-1673,0,-1.7 %,0.0 %,-1673,0,-1.7 %,0.0 %,-1673,0,-1.7 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,1826,1289,-837,0,50.0 %,100.0 %
PILL,15d RSI PILL LT32 - L PILL,7.7 %,16.5 %,3841,8233,17.1 %,7.5 %,45.0 %,218.4 %,0.0 %,-13.1 %,2,5,0.2,0.4,100.0 %,80.0 %,,1.1,1921,1589,3.8 %,3.2 %,6,2.8,0,1,2,3,0,1,2,3,0,0,2,4,,4,2,4,,4.4,5.5,1.7,0,-2311,0.0 %,-4.6 %,0,-2311,0.0 %,-4.6 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,1921,2565,0,-2311,100.0 %,100.0 %
PPA,9d RSI PPA LT32 - L PPA,5.3 %,13.6 %,2648,6813,20.1 %,7.9 %,26.3 %,171.7 %,-2.4 %,-4.0 %,8,6,0.7,0.5,75.0 %,100.0 %,0.9,,331,1080,0.7 %,2.2 %,3.2,2.3,1,0,5,6,1,0,5,6,1,0,2,5,3,,6,6,2.8,,1.2,4.2,-2504,0,-2.5 %,0.0 %,-2504,0,-2.5 %,0.0 %,-1582,0,-1.6 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,683,1080,-724,0,60.0 %,100.0 %
