,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2021 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGOL,21d RSI SGOL LT46 - L SGOL,-2.9 %,9.3 %,-1464,4637,45.5 %,15.8 %,-6.4 %,58.7 %,-10.0 %,-5.0 %,23,12,1.9,1,60.9 %,91.7 %,0.5,0.8,-64,376,-0.1 %,0.8 %,3.7,2.3,3,1,3,8,3,1,4,7,2,0,2,5,1.6,11,14,11,0.8,8.6,-0.4,2.2,-7677,-595,-7.7 %,-1.2 %,-7677,-253,-7.7 %,-0.5 %,-7971,0,-8.0 %,0.0 %,60.9 %,91.7 %,60.9 %,91.7 %,61.1 %,90.0 %,384,464,-760,-595,60.0 %,100.0 %
SH,15d RSI SH LT26 - L SH,0.5 %,1.2 %,257,592,3.4 %,5.1 %,15.2 %,23.1 %,0.0 %,-3.1 %,2,2,0.2,0.2,100.0 %,100.0 %,,,129,297,0.3 %,0.6 %,1.5,5.5,0,0,2,2,0,0,2,2,0,0,2,2,,,2,2,,,3.3,6.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,129,297,0,0,100.0 %,100.0 %
SHLD,9d RSI SHLD LT64 - L SHLD,19.3 %,7088.3 %,9671,3530128,68.3 %,88.1 %,28.3 %,8010.1 %,-2.8 %,-0.2 %,32,3,2.7,0.2,78.1 %,100.0 %,1.2,,302,1156027,0.6 %,2312.1 %,3.2,73.3,3,0,11,3,2,0,11,3,1,0,5,2,3.6,,25,3,4.1,,3,1.2,-3324,0,-3.3 %,0.0 %,-1371,0,-1.4 %,0.0 %,-1264,0,-1.3 %,0.0 %,78.1 %,100.0 %,78.1 %,100.0 %,80.0 %,100.0 %,511,1156027,-442,0,80.0 %,100.0 %
SHM,21d RSI SHM LT50 - L SHM,0.4 %,0.6 %,197,303,65.9 %,26.9 %,0.6 %,2.3 %,-0.3 %,-10.7 %,18,7,1.5,0.6,61.1 %,71.4 %,1,0.5,11,54,0.0 %,0.1 %,7.7,8.7,2,1,3,4,2,1,2,3,2,0,2,4,1.6,2.5,11,5,1.6,1.2,0.7,0.1,-44,-2128,-0.0 %,-4.3 %,-44,-2128,-0.0 %,-4.3 %,-260,0,-0.3 %,0.0 %,61.1 %,71.4 %,61.1 %,71.4 %,56.2 %,66.7 %,49,506,-48,-1075,54.5 %,100.0 %
SHV,17d RSI SHV LT43 - L SHV,0.0 %,0.0 %,5,11,87.4 %,5.9 %,0.0 %,0.4 %,0.0 %,-0.0 %,4,1,0.3,0.1,25.0 %,100.0 %,,,1,11,0.0 %,0.0 %,29.5,14,2,0,1,1,2,0,1,1,2,0,1,1,0.3,,1,1,,,1.2,0,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,25.0 %,100.0 %,25.0 %,100.0 %,25.0 %,100.0 %,5,11,0,0,25.0 %,100.0 %
SHY,4d RSI SHY LT11 - L SHY,0.2 %,0.1 %,119,39,10.0 %,5.5 %,2.4 %,1.4 %,-0.0 %,-0.0 %,4,1,0.3,0.1,75.0 %,100.0 %,2.3,,30,40,0.1 %,0.1 %,3.2,13,1,0,3,1,1,0,3,1,1,0,3,1,3,,3,1,7,,2,0,-40,0,-0.0 %,0.0 %,-40,0,-0.0 %,0.0 %,-40,0,-0.0 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,46,40,-20,0,75.0 %,100.0 %
SHYG,6d RSI SHYG LT19 - L SHYG,0.3 %,7.3 %,163,3659,8.3 %,5.1 %,3.9 %,142.4 %,-0.2 %,-2.4 %,2,5,0.2,0.4,50.0 %,80.0 %,2.9,5.4,81,718,0.2 %,1.4 %,2.5,1.6,1,1,1,3,1,1,1,2,1,0,1,2,1,4,1,4,2.9,21.8,0.7,2.6,-176,-173,-0.2 %,-0.3 %,-176,-173,-0.2 %,-0.3 %,-176,0,-0.2 %,0.0 %,50.0 %,80.0 %,50.0 %,80.0 %,50.0 %,75.0 %,250,940,-88,-173,50.0 %,100.0 %
SJB,13d RSI SJB LT25 - L SJB,-0.2 %,2.6 %,-96,1276,100.0 %,6.7 %,-0.2 %,38.0 %,0.0 %,-0.4 %,1,4,0.1,0.3,0.0 %,100.0 %,0,,-96,317,-0.2 %,0.6 %,9,2.2,1,0,0,4,1,0,0,4,1,0,0,3,0,,0,4,0,,0,3.9,-192,0,-0.2 %,0.0 %,-192,0,-0.2 %,0.0 %,-192,0,-0.2 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,317,-96,0,0.0 %,100.0 %
SJNK,4d RSI SJNK LT11 - L SJNK,0.0 %,3.4 %,2,1668,10.4 %,5.5 %,0.0 %,60.3 %,-0.5 %,-2.7 %,2,5,0.2,0.4,50.0 %,80.0 %,1,2.8,1,331,0.0 %,0.7 %,3.5,1.8,1,1,1,3,1,1,1,3,1,0,1,3,1,4,1,4,1,11.1,0,2.5,-495,-164,-0.5 %,-0.3 %,-495,-164,-0.5 %,-0.3 %,-495,0,-0.5 %,0.0 %,50.0 %,80.0 %,50.0 %,80.0 %,50.0 %,80.0 %,249,455,-247,-164,50.0 %,100.0 %
SKYY,9d RSI SKYY LT26 - L SKYY,10.2 %,20.4 %,5094,10133,5.1 %,5.5 %,200.7 %,366.2 %,0.0 %,-8.2 %,3,5,0.2,0.4,100.0 %,80.0 %,,2.6,1698,1918,3.4 %,3.8 %,2.3,1.8,0,1,3,4,0,1,3,3,0,0,3,2,,4,3,4,,10.3,6.7,2.4,0,-1032,0.0 %,-2.1 %,0,-1032,0.0 %,-2.1 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,1698,2655,0,-1032,100.0 %,100.0 %
SMH,3d RSI SMH LT24 - L SMH,17.4 %,46.6 %,8685,23204,22.1 %,17.8 %,78.7 %,260.9 %,-1.5 %,-10.5 %,13,12,1.1,1,61.5 %,83.3 %,3.2,1.7,668,1645,1.3 %,3.3 %,2.9,2.8,2,1,3,7,2,1,3,6,1,1,3,6,1.6,5,8,10,5.2,8.6,2.4,3.5,-1706,-1777,-1.7 %,-3.5 %,-1706,-1777,-1.7 %,-3.5 %,-577,-1777,-0.6 %,-3.5 %,61.5 %,83.3 %,61.5 %,83.3 %,61.5 %,81.8 %,1345,2236,-415,-1307,77.8 %,87.5 %
SOXS,4d RSI SOXS LT14 - L SOXS,-4.5 %,75.7 %,-2270,37711,14.5 %,9.9 %,-31.2 %,763.3 %,-14.4 %,-12.5 %,7,6,0.6,0.5,71.4 %,83.3 %,0.3,3.3,-324,5064,-0.6 %,10.1 %,3.4,3.2,1,1,5,5,1,1,5,5,1,1,4,4,2.5,5,5,5,0.8,16.5,-0.2,3.2,-16058,-1961,-16.1 %,-3.9 %,-16058,-1961,-16.1 %,-3.9 %,-16058,-1961,-16.1 %,-3.9 %,71.4 %,83.3 %,71.4 %,83.3 %,71.4 %,83.3 %,1804,6469,-5644,-1961,66.7 %,80.0 %
SOXX,7d RSI SOXX LT28 - L SOXX,7.8 %,27.6 %,3912,13747,14.0 %,5.5 %,55.8 %,496.9 %,0.0 %,-8.2 %,4,5,0.3,0.4,100.0 %,100.0 %,,,978,2525,2.0 %,5.0 %,2.8,1.8,0,0,4,5,0,0,4,4,0,0,4,3,,,4,5,,,2.7,3.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,978,2525,0,0,100.0 %,100.0 %
SOYB,3d RSI SOYB LT10 - L SOYB,16.4 %,0.6 %,8215,313,14.2 %,13.0 %,115.5 %,4.8 %,-0.4 %,-5.7 %,8,8,0.7,0.7,87.5 %,75.0 %,5,0.4,1027,46,2.1 %,0.1 %,3,3.1,1,1,5,4,1,1,5,4,1,2,4,3,7,3,7,6,35.1,1.1,3.6,0.2,-482,-1452,-0.5 %,-2.9 %,-482,-1452,-0.5 %,-2.9 %,-482,-2114,-0.5 %,-4.2 %,87.5 %,75.0 %,87.5 %,75.0 %,87.5 %,75.0 %,1208,500,-241,-1318,85.7 %,60.0 %
SPAB,14d RSI SPAB LT42 - L SPAB,-0.4 %,4.0 %,-224,1974,35.4 %,12.2 %,-1.3 %,32.2 %,-2.2 %,-7.2 %,15,7,1.2,0.6,53.3 %,100.0 %,0.7,,-15,279,-0.0 %,0.6 %,4.9,3.4,3,0,4,7,3,0,4,7,3,0,2,4,1.1,,8,7,0.8,,-0.2,3.1,-2185,0,-2.2 %,0.0 %,-1988,0,-2.0 %,0.0 %,-2065,0,-2.1 %,0.0 %,53.3 %,100.0 %,53.3 %,100.0 %,50.0 %,100.0 %,157,279,-211,0,50.0 %,100.0 %
SPDN,19d RSI SPDN LT30 - L SPDN,-0.2 %,1.5 %,-122,746,4.7 %,5.9 %,-5.2 %,25.2 %,-0.2 %,-3.1 %,2,4,0.2,0.3,0.0 %,75.0 %,0,2.9,-61,187,-0.1 %,0.4 %,2.5,2.8,2,1,0,2,2,0,0,3,2,0,0,2,0,3,0,3,0,8.6,-1.4,2,-244,-98,-0.2 %,-0.2 %,-244,0,-0.2 %,0.0 %,-244,0,-0.2 %,0.0 %,0.0 %,75.0 %,0.0 %,75.0 %,0.0 %,100.0 %,0,282,-61,-98,0.0 %,100.0 %
SPEM,15d RSI SPEM LT30 - L SPEM,5.0 %,26.4 %,2486,13170,10.4 %,5.1 %,47.7 %,512.6 %,0.0 %,-3.5 %,2,5,0.2,0.4,100.0 %,100.0 %,,,1243,2410,2.5 %,4.8 %,4,1.6,0,0,2,5,0,0,2,4,0,0,2,1,,,2,5,,,22.5,5.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1243,2410,0,0,100.0 %,100.0 %
SPGM,6d RSI SPGM LT19 - L SPGM,2.4 %,11.2 %,1193,5592,17.5 %,5.1 %,13.6 %,217.7 %,0.0 %,-7.2 %,2,4,0.2,0.3,100.0 %,75.0 %,,2,597,1379,1.2 %,2.8 %,4,2.2,0,1,2,3,0,1,2,2,0,0,2,2,,3,2,3,,6.1,2.4,1.5,0,-1077,0.0 %,-2.1 %,0,-1077,0.0 %,-2.1 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,597,2198,0,-1077,100.0 %,100.0 %
SPHB,5d RSI SPHB LT18 - L SPHB,9.8 %,21.9 %,4879,10889,5.0 %,5.9 %,194.3 %,367.3 %,0.0 %,-8.9 %,5,5,0.4,0.4,100.0 %,80.0 %,,3,976,2058,2.0 %,4.1 %,1.2,2,0,1,5,3,0,1,5,2,0,0,5,3,,4,5,4,,12.2,4.2,2.2,0,-922,0.0 %,-1.8 %,0,-922,0.0 %,-1.8 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,976,2803,0,-922,100.0 %,100.0 %
SPHD,4d RSI SPHD LT18 - L SPHD,4.9 %,41.0 %,2470,20416,11.5 %,13.0 %,43.0 %,313.1 %,0.0 %,-9.5 %,5,11,0.4,0.9,80.0 %,90.9 %,3.5,1.3,494,1615,1.0 %,3.2 %,1.8,2,1,1,4,8,1,1,4,7,1,0,4,8,4,10,4,10,14,13.3,2.8,3.1,-380,-1439,-0.4 %,-2.9 %,-380,-1439,-0.4 %,-2.9 %,-380,0,-0.4 %,0.0 %,80.0 %,90.9 %,80.0 %,90.9 %,80.0 %,90.0 %,665,1920,-190,-1439,80.0 %,100.0 %
SPHQ,11d RSI SPHQ LT30 - L SPHQ,0.9 %,28.0 %,459,13950,100.0 %,5.9 %,0.9 %,470.6 %,0.0 %,-8.1 %,1,5,0.1,0.4,100.0 %,80.0 %,,13.9,459,2579,0.9 %,5.2 %,2,2,0,1,1,4,0,1,1,3,0,0,1,2,,4,1,4,,55.7,0,2.6,0,-236,0.0 %,-0.5 %,0,-236,0.0 %,-0.5 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,459,3282,0,-236,100.0 %,100.0 %
SPIP,17d RSI SPIP LT39 - L SPIP,-0.2 %,1.0 %,-78,489,92.9 %,5.5 %,-0.2 %,17.7 %,0.0 %,-5.2 %,3,3,0.2,0.2,66.7 %,100.0 %,0.4,,-26,163,-0.1 %,0.3 %,3.3,3.7,1,0,2,3,1,0,2,3,1,0,1,2,2,,2,3,0.8,,-0.2,3,-729,0,-0.7 %,0.0 %,-729,0,-0.7 %,0.0 %,-729,0,-0.7 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,143,163,-365,0,50.0 %,100.0 %
SPLV,12d RSI SPLV LT30 - L SPLV,2.8 %,17.2 %,1386,8548,5.7 %,5.1 %,49.0 %,332.7 %,0.0 %,-9.3 %,2,5,0.2,0.4,100.0 %,80.0 %,,1.9,693,1638,1.4 %,3.3 %,3.5,1.6,0,1,2,4,0,1,2,4,0,0,2,2,,4,2,4,,7.6,15.6,2.1,0,-1245,0.0 %,-2.5 %,0,-1245,0.0 %,-2.5 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,693,2359,0,-1245,100.0 %,100.0 %
SPMB,20d RSI SPMB LT53 - L SPMB,-0.1 %,18.2 %,-61,9064,82.4 %,52.2 %,-0.1 %,34.7 %,-1.3 %,-4.3 %,33,24,2.8,2,57.6 %,83.3 %,0.7,19.6,-2,363,-0.0 %,0.7 %,5.2,4.5,3,1,5,7,3,1,6,6,2,0,3,10,1.4,5,19,20,1,98,-0.1,1.5,-1349,-45,-1.3 %,-0.1 %,-1349,-45,-1.3 %,-0.1 %,-452,0,-0.5 %,0.0 %,57.6 %,83.3 %,57.6 %,83.3 %,64.3 %,86.4 %,72,440,-102,-22,63.6 %,100.0 %
SPMO,3d RSI SPMO LT12 - L SPMO,14.0 %,5.5 %,6981,2728,13.4 %,5.9 %,103.9 %,92.0 %,0.0 %,-13.0 %,9,3,0.8,0.2,88.9 %,66.7 %,4.5,1.2,776,953,1.6 %,1.9 %,2,4,1,1,8,2,1,1,8,2,1,0,6,2,8,2,8,2,36.2,2.3,4.3,0.7,-396,-2157,-0.4 %,-4.3 %,-396,-2157,-0.4 %,-4.3 %,-396,0,-0.4 %,0.0 %,88.9 %,66.7 %,88.9 %,66.7 %,88.9 %,66.7 %,897,2509,-198,-2157,85.7 %,100.0 %
SPSB,8d RSI SPSB LT70 - L SPSB,0.7 %,2.0 %,361,976,97.3 %,76.7 %,0.7 %,2.5 %,-0.7 %,-13.4 %,24,25,2,2.1,70.8 %,92.0 %,0.7,0.1,15,43,0.0 %,0.1 %,9.2,6.7,3,1,5,19,3,1,4,16,2,1,8,8,2.4,11.5,17,23,1.7,1.4,1,0.3,-530,-2946,-0.5 %,-5.9 %,-530,-1827,-0.5 %,-3.6 %,-604,-1323,-0.6 %,-2.6 %,70.8 %,92.0 %,70.8 %,92.0 %,66.7 %,90.9 %,52,175,-76,-1473,81.8 %,90.9 %
SPTI,10d RSI SPTI LT33 - L SPTI,-0.7 %,1.8 %,-332,885,27.3 %,8.3 %,-2.4 %,21.3 %,-0.9 %,-0.2 %,9,6,0.8,0.5,33.3 %,100.0 %,1.1,,-37,147,-0.1 %,0.3 %,5.2,2.5,3,0,2,6,3,0,2,6,1,0,1,4,0.5,,3,6,0.5,,-0.8,8.3,-282,0,-0.3 %,0.0 %,-282,0,-0.3 %,0.0 %,-734,0,-0.7 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,134,147,-122,0,50.0 %,100.0 %
SPTL,4d RSI SPTL LT10 - L SPTL,2.2 %,3.4 %,1088,1681,34.2 %,5.5 %,6.4 %,60.8 %,0.0 %,-0.9 %,3,4,0.2,0.3,66.7 %,100.0 %,3.6,,363,417,0.7 %,0.8 %,3.3,2.5,1,0,2,4,1,0,2,4,1,0,1,3,2,,2,4,7.3,,1.6,3.9,-348,0,-0.3 %,0.0 %,-348,0,-0.3 %,0.0 %,-348,0,-0.3 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,631,417,-174,0,50.0 %,100.0 %
SPTM,8d RSI SPTM LT26 - L SPTM,1.0 %,24.6 %,509,12250,100.0 %,5.9 %,1.0 %,413.2 %,0.0 %,-8.7 %,1,5,0.1,0.4,100.0 %,80.0 %,,4.5,509,2293,1.0 %,4.6 %,2,2,0,1,1,4,0,1,1,3,0,0,1,2,,4,1,4,,18.1,0,2.4,0,-669,0.0 %,-1.3 %,0,-669,0.0 %,-1.3 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,509,3033,0,-669,100.0 %,100.0 %
SPTS,8d RSI SPTS LT33 - L SPTS,0.2 %,0.3 %,76,168,26.2 %,15.0 %,0.6 %,2.2 %,-0.2 %,-0.1 %,7,2,0.6,0.2,71.4 %,100.0 %,0.6,,11,84,0.0 %,0.2 %,7.1,18,1,0,3,2,1,0,3,2,2,0,2,2,2.5,,5,2,1.6,,0.5,2.5,-225,0,-0.2 %,0.0 %,-225,0,-0.2 %,0.0 %,-188,0,-0.2 %,0.0 %,71.4 %,100.0 %,71.4 %,100.0 %,71.4 %,100.0 %,41,84,-66,0,60.0 %,100.0 %
SPXS,11d RSI SPXS LT23 - L SPXS,-1.6 %,7.9 %,-780,3935,5.4 %,5.9 %,-29.0 %,132.7 %,-1.8 %,-9.3 %,2,3,0.2,0.2,50.0 %,100.0 %,0.1,,-390,1288,-0.8 %,2.6 %,3,4,1,0,1,3,1,0,1,3,1,0,1,3,1,,1,3,0.1,,-1.1,3.3,-1818,0,-1.8 %,0.0 %,-1818,0,-1.8 %,0.0 %,-1818,0,-1.8 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,129,1288,-909,0,50.0 %,100.0 %
SPXU,11d RSI SPXU LT23 - L SPXU,-1.2 %,8.4 %,-607,4197,5.4 %,5.9 %,-22.6 %,141.6 %,-1.6 %,-9.2 %,2,3,0.2,0.2,50.0 %,100.0 %,0.2,,-304,1370,-0.6 %,2.7 %,3,4,1,0,1,3,1,0,1,3,1,0,1,3,1,,1,3,0.2,,-0.9,3.9,-1607,0,-1.6 %,0.0 %,-1607,0,-1.6 %,0.0 %,-1607,0,-1.6 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,196,1370,-803,0,50.0 %,100.0 %
SPY,8d RSI SPY LT24 - L SPY,2.1 %,10.4 %,1053,5157,100.0 %,5.1 %,2.1 %,200.7 %,0.0 %,-8.7 %,1,4,0.1,0.3,100.0 %,75.0 %,,3.2,1053,1266,2.1 %,2.5 %,3,2.2,0,1,1,3,0,1,1,2,0,0,1,2,,3,1,3,,9.6,0,1.8,0,-590,0.0 %,-1.2 %,0,-590,0.0 %,-1.2 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,1053,1884,0,-590,100.0 %,100.0 %
SPYG,10d RSI SPYG LT31 - L SPYG,9.3 %,28.4 %,4663,14135,12.5 %,6.3 %,74.6 %,447.0 %,0.0 %,-8.4 %,5,5,0.4,0.4,100.0 %,80.0 %,,51.6,933,2595,1.9 %,5.2 %,3,2.2,0,1,5,4,0,1,5,3,0,0,4,2,,4,5,4,,206.5,3.8,3.1,0,-63,0.0 %,-0.1 %,0,-63,0.0 %,-0.1 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,933,3260,0,-63,100.0 %,100.0 %
SPYV,3d RSI SPYV LT24 - L SPYV,8.8 %,34.1 %,4393,16963,26.9 %,23.7 %,32.7 %,143.1 %,-1.8 %,-12.0 %,13,17,1.1,1.4,61.5 %,76.5 %,1.8,1.6,338,891,0.7 %,1.8 %,3.7,2.5,1,2,3,10,1,2,3,9,1,1,3,7,1.6,3.2,8,13,2.9,5.1,1.6,2.5,-1877,-577,-1.9 %,-1.1 %,-1877,-577,-1.9 %,-1.1 %,-1877,-395,-1.9 %,-0.8 %,61.5 %,76.5 %,61.5 %,76.5 %,61.5 %,75.0 %,844,1447,-472,-915,72.7 %,80.0 %
SPYX,8d RSI SPYX LT25 - L SPYX,2.0 %,13.5 %,984,6738,100.0 %,5.1 %,2.0 %,262.3 %,0.0 %,-8.5 %,1,4,0.1,0.3,100.0 %,75.0 %,,3.5,984,1649,2.0 %,3.3 %,3,2.2,0,1,1,3,0,1,1,2,0,0,1,2,,3,1,3,,10.5,0,1.7,0,-695,0.0 %,-1.4 %,0,-695,0.0 %,-1.4 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,984,2431,0,-695,100.0 %,100.0 %
SQQQ,10d RSI SQQQ LT21 - L SQQQ,-1.8 %,19.5 %,-914,9696,10.8 %,5.9 %,-17.0 %,327.1 %,-1.7 %,-8.4 %,2,3,0.2,0.2,0.0 %,66.7 %,0,4.8,-457,3171,-0.9 %,6.3 %,3.5,4,2,1,0,2,2,1,0,2,2,1,0,2,0,2,0,2,0,9.6,-1.6,1.6,-1828,-1106,-1.8 %,-2.2 %,-1828,-1106,-1.8 %,-2.2 %,-1828,-1106,-1.8 %,-2.2 %,0.0 %,66.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0,5309,-457,-1106,0.0 %,66.7 %
SRLN,4d RSI SRLN LT14 - L SRLN,0.7 %,13.6 %,351,6763,24.0 %,7.1 %,2.9 %,190.1 %,0.0 %,-2.1 %,3,6,0.2,0.5,100.0 %,83.3 %,,2.4,117,1090,0.2 %,2.2 %,7,2,0,1,3,5,0,1,3,4,0,0,3,3,,5,3,5,,11.9,4.3,2,0,-601,0.0 %,-1.2 %,0,-601,0.0 %,-1.2 %,0,0,0.0 %,0.0 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,80.0 %,117,1428,0,-601,100.0 %,100.0 %
STIP,20d RSI STIP LT70 - L STIP,4.3 %,0.7 %,2174,356,86.5 %,75.5 %,5.0 %,0.9 %,-0.5 %,-5.2 %,57,49,4.8,4.1,75.4 %,79.6 %,1.4,0.3,38,8,0.1 %,0.0 %,2.4,2.9,2,2,14,12,2,2,7,14,1,1,7,8,3.1,3.9,43,39,4.2,1.2,4.2,0.2,-412,-82,-0.4 %,-0.2 %,-397,-82,-0.4 %,-0.2 %,-334,-1075,-0.3 %,-2.1 %,75.4 %,79.6 %,75.4 %,79.6 %,73.7 %,78.4 %,66,60,-48,-194,90.9 %,90.9 %
SUB,7d RSI SUB LT57 - L SUB,0.8 %,0.5 %,378,245,81.4 %,54.9 %,0.9 %,0.9 %,-0.4 %,-9.2 %,25,29,2.1,2.4,80.0 %,89.7 %,0.5,0.1,15,11,0.0 %,0.0 %,7,3.7,1,2,6,16,1,1,6,13,1,1,4,9,4,8.7,20,26,1.9,1.1,1.2,0.1,-382,0,-0.4 %,0.0 %,-382,-1188,-0.4 %,-2.4 %,-382,-1188,-0.4 %,-2.4 %,80.0 %,89.7 %,80.0 %,89.7 %,79.2 %,91.7 %,40,97,-86,-735,70.0 %,90.9 %
SUSB,10d RSI SUSB LT65 - L SUSB,-0.4 %,4.4 %,-176,2205,96.1 %,83.0 %,-0.4 %,5.3 %,-1.4 %,-12.5 %,29,21,2.4,1.7,62.1 %,90.5 %,0.5,0.2,-6,111,-0.0 %,0.2 %,7.3,9,5,1,8,10,5,1,8,8,3,1,3,4,1.6,9.5,18,19,0.9,1.6,-0.3,0.6,-840,-3682,-0.8 %,-7.4 %,-840,-2875,-0.8 %,-5.8 %,-1197,-1746,-1.2 %,-3.5 %,62.1 %,90.5 %,62.1 %,90.5 %,63.0 %,89.5 %,58,317,-111,-1841,58.3 %,80.0 %
TAIL,4d RSI TAIL LT11 - L TAIL,1.3 %,3.3 %,659,1661,9.7 %,5.9 %,13.6 %,56.0 %,0.0 %,-0.4 %,3,4,0.2,0.3,100.0 %,100.0 %,,,220,412,0.4 %,0.8 %,4.7,2.8,0,0,3,4,0,0,3,4,0,0,3,4,,,3,4,,,4,4.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,220,412,0,0,100.0 %,100.0 %
TBLL,19d RSI TBLL LT46 - L TBLL,0.0 %,0.0 %,6,22,87.9 %,18.6 %,0.0 %,0.2 %,0.0 %,-0.0 %,2,1,0.2,0.1,50.0 %,100.0 %,,,3,22,0.0 %,0.0 %,52.5,46,1,0,1,1,1,0,1,1,0,0,1,1,1,,1,1,,,1.4,0,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,6,22,0,0,100.0 %,100.0 %
TDTF,21d RSI TDTF LT70 - L TDTF,2.1 %,6.3 %,1073,3156,93.7 %,87.8 %,2.3 %,7.2 %,-1.9 %,-9.9 %,55,56,4.6,4.7,69.1 %,75.0 %,0.6,0.6,20,56,0.0 %,0.1 %,3.2,3,3,3,8,7,3,3,8,7,2,1,3,5,2.2,3,38,42,1.4,1.9,0.9,1.3,-1914,-162,-1.9 %,-0.3 %,-1689,-162,-1.7 %,-0.3 %,-1730,-1314,-1.7 %,-2.6 %,69.1 %,75.0 %,69.1 %,75.0 %,65.0 %,69.2 %,108,154,-178,-239,50.0 %,83.3 %
TDTT,20d RSI TDTT LT70 - L TDTT,4.3 %,3.2 %,2174,1579,82.7 %,83.0 %,5.3 %,3.8 %,-0.9 %,-7.0 %,50,43,4.2,3.6,72.0 %,74.4 %,1.1,0.5,43,38,0.1 %,0.1 %,3.1,3.9,3,2,9,6,4,2,12,8,1,1,5,9,2.6,2.9,36,32,2.9,1.6,3,0.7,-574,-148,-0.6 %,-0.3 %,-334,-98,-0.3 %,-0.2 %,-94,-832,-0.1 %,-1.7 %,72.0 %,74.4 %,72.0 %,74.4 %,73.2 %,75.8 %,91,143,-80,-267,83.3 %,91.7 %
THD,6d RSI THD LT12 - L THD,-2.2 %,1.3 %,-1105,634,6.6 %,5.5 %,-33.5 %,22.9 %,-1.0 %,-7.7 %,2,3,0.2,0.2,0.0 %,66.7 %,0,0.7,-553,239,-1.1 %,0.5 %,2.5,3.7,2,1,0,1,2,1,0,1,2,0,0,2,0,2,0,2,0,1.4,-9.8,0.2,-2210,-1755,-2.2 %,-3.5 %,-2210,-1755,-2.2 %,-3.5 %,-2210,0,-2.2 %,0.0 %,0.0 %,66.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0,1237,-553,-1755,0.0 %,100.0 %
TIP,21d RSI TIP LT55 - L TIP,3.6 %,4.9 %,1784,2461,49.4 %,30.8 %,7.2 %,16.0 %,-1.4 %,-7.9 %,32,23,2.7,1.9,65.6 %,78.3 %,1.1,1,56,106,0.1 %,0.2 %,2.9,2.4,3,2,10,7,3,3,8,10,1,1,6,6,1.9,3.6,21,18,2,3.7,1.5,2.1,-1028,-174,-1.0 %,-0.3 %,-1028,-275,-1.0 %,-0.6 %,-1426,-284,-1.4 %,-0.6 %,65.6 %,78.3 %,65.6 %,78.3 %,68.0 %,77.8 %,167,185,-157,-180,72.7 %,87.5 %
